Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
OXT,2020-07-22,0.1852349894,0.184310549,0.1868118819,0.1815546607
OXT,2020-07-23,0.1859179987,0.1842696313,0.1896135047,0.1829413911
OXT,2020-07-24,0.1830038896,0.1862447541,0.1898656946,0.1823939083
OXT,2020-07-25,0.1830973558,0.1829913997,0.1848320627,0.1805725536
OXT,2020-07-26,0.1833760882,0.1804418453,0.1864751035,0.180436675
OXT,2020-07-27,0.1704477157,0.1830422845,0.1838561287,0.1598923118
OXT,2020-07-28,0.174997209,0.1694692755,0.1794925103,0.1684724356
OXT,2020-07-29,0.1832452548,0.1742183094,0.1864124738,0.1715503723
OXT,2020-07-30,0.1782999456,0.1801136295,0.1836891533,0.1759141126
OXT,2020-07-31,0.177578619,0.1792619651,0.1801982079,0.1754465844
OXT,2020-08-01,0.1828325394,0.1772193896,0.1830977804,0.1735107224
OXT,2020-08-02,0.1734056779,0.1819196822,0.1839701504,0.170828874
OXT,2020-08-03,0.1739950543,0.1739593837,0.1779803884,0.1730064914
OXT,2020-08-04,0.1728217913,0.1761212465,0.1761439797,0.1726232356
OXT,2020-08-05,0.1721891595,0.1725881774,0.1736678092,0.170313663
OXT,2020-08-06,0.1718794325,0.1728627413,0.1735403945,0.1704819172
OXT,2020-08-07,0.1743606509,0.1718207385,0.1772658984,0.167078484
OXT,2020-08-08,0.1765736329,0.1735057467,0.1806428387,0.1712848046
OXT,2020-08-09,0.1872307095,0.1782849718,0.1896326196,0.1744726995
OXT,2020-08-10,0.1971248356,0.1941930546,0.2068087273,0.1872688183
OXT,2020-08-11,0.1832429151,0.1998094806,0.2000756882,0.1807436794
OXT,2020-08-12,0.2076645274,0.1851627948,0.220613829,0.1825529485
OXT,2020-08-13,0.200823008,0.2036203396,0.2183606496,0.1927064813
OXT,2020-08-14,0.2563879163,0.2022531054,0.2787988167,0.1982548571
OXT,2020-08-15,0.3967254703,0.268754289,0.4489962653,0.2455802933
OXT,2020-08-16,0.7201801196,0.4315460719,0.9722413618,0.4073641142
OXT,2020-08-17,0.6191223615,0.7003379098,0.779105473,0.4987332774
OXT,2020-08-18,0.5698070373,0.5805736743,0.6586889666,0.470168515
OXT,2020-08-19,0.54084213,0.5709365541,0.5999443752,0.4919766469
OXT,2020-08-20,0.5013939937,0.5425283475,0.5598572505,0.4867081442
OXT,2020-08-21,0.5103591851,0.4959280181,0.6445126551,0.4606875905
OXT,2020-08-22,0.5225168944,0.5120393169,0.5884168582,0.4949834743
OXT,2020-08-23,0.5103517236,0.5038648478,0.5193067967,0.5033231478
OXT,2020-08-24,0.4830116435,0.5100534102,0.5141564522,0.4732561915
OXT,2020-08-25,0.4452974903,0.4819316943,0.5020167204,0.4102771246
OXT,2020-08-26,0.4404326872,0.4380274554,0.468500992,0.4214510992
OXT,2020-08-27,0.4073453254,0.437687775,0.4533944333,0.4015166213
OXT,2020-08-28,0.4869183458,0.4062492877,0.5292252051,0.4005691439
OXT,2020-08-29,0.4921358283,0.4786385494,0.5397060048,0.4529611104
OXT,2020-08-30,0.47249461,0.494556309,0.4945719835,0.4637792188
OXT,2020-08-31,0.4545656953,0.4691254813,0.4761391426,0.4518880989
OXT,2020-09-01,0.4592085203,0.4571988692,0.4688835951,0.4337401562
OXT,2020-09-02,0.4240825999,0.4511279995,0.4546500978,0.4105430287
OXT,2020-09-03,0.3608343714,0.4190191281,0.419888466,0.343139313
OXT,2020-09-04,0.3704228743,0.3304633155,0.3985294753,0.3130398431
OXT,2020-09-05,0.3234498176,0.3638580648,0.3896641546,0.3093199537
OXT,2020-09-06,0.3422410795,0.3292511224,0.3596826848,0.3109471019
OXT,2020-09-07,0.3356730873,0.3471099958,0.354149243,0.3141859597
OXT,2020-09-08,0.3346691275,0.3382277073,0.3687012976,0.3256263061
OXT,2020-09-09,0.3480737479,0.3382961213,0.3543969563,0.3302461489
OXT,2020-09-10,0.353281382,0.3458604501,0.3697477582,0.3408611093
OXT,2020-09-11,0.3461400096,0.353697523,0.3562078062,0.3357294574
OXT,2020-09-12,0.3469739677,0.3501380626,0.3505750773,0.3413
OXT,2020-09-13,0.3416722179,0.3487995084,0.3600428396,0.3370845973
OXT,2020-09-14,0.3423970107,0.3409942943,0.3473130751,0.332421363
OXT,2020-09-15,0.3309118199,0.3415518371,0.3498447294,0.3265612627
OXT,2020-09-16,0.3265723157,0.3231208656,0.3293440435,0.3131715176
OXT,2020-09-17,0.3001542059,0.320935707,0.3339772937,0.2846872874
OXT,2020-09-18,0.264384883,0.2976401279,0.2983171474,0.2573415456
OXT,2020-09-19,0.2871244002,0.2681077861,0.2985676787,0.2646562523
OXT,2020-09-20,0.2736756097,0.2896935615,0.2899087513,0.2656329867
OXT,2020-09-21,0.3640809589,0.2743252007,0.4816765587,0.2741446905
OXT,2020-09-22,0.2988375419,0.362312488,0.3753631956,0.2797740807
OXT,2020-09-23,0.2630429204,0.2966367639,0.3088410252,0.2596676818
OXT,2020-09-24,0.3030110891,0.2620556593,0.309907626,0.2593285276
OXT,2020-09-25,0.2958623829,0.30222656,0.3300403512,0.2852787506
OXT,2020-09-26,0.3011559753,0.2991974526,0.3059539663,0.2929876224
OXT,2020-09-27,0.2924180954,0.3061862964,0.3083675569,0.2880779916
OXT,2020-09-28,0.3247849365,0.2947061456,0.3292767817,0.2939508968
OXT,2020-09-29,0.2897263083,0.314682572,0.3172255213,0.2813107252
OXT,2020-09-30,0.2892646149,0.299340548,0.3075473483,0.2796518835
OXT,2020-10-01,0.2789473541,0.2900835046,0.3028890299,0.2779120678
OXT,2020-10-02,0.2689111758,0.2829211204,0.2830485104,0.2594274266
OXT,2020-10-03,0.2699788517,0.2718573456,0.279311363,0.266966995
OXT,2020-10-04,0.2651365538,0.2701809486,0.2709888425,0.2608018573
OXT,2020-10-05,0.2686372765,0.2628380573,0.2838006182,0.2608788061
OXT,2020-10-06,0.2430233836,0.2680299221,0.2749862618,0.2412067565
OXT,2020-10-07,0.2494155085,0.2457955684,0.253467746,0.2355903476
OXT,2020-10-08,0.2518067262,0.2507457878,0.259298294,0.2417129926
OXT,2020-10-09,0.2700709666,0.250712137,0.2788878449,0.2491031285
OXT,2020-10-10,0.2713036368,0.2729961328,0.2875371868,0.2664046266
OXT,2020-10-11,0.2659586543,0.2683793094,0.2729262533,0.2606929441
OXT,2020-10-12,0.2732953965,0.2678652726,0.2796978672,0.2644827315
OXT,2020-10-13,0.2631938087,0.2705453866,0.2741527114,0.2613398276
OXT,2020-10-14,0.2551058975,0.2636031653,0.2657018543,0.2513121261
OXT,2020-10-15,0.2457133508,0.2566105768,0.2570988173,0.241565437
OXT,2020-10-16,0.2467136902,0.248039517,0.2525240023,0.2403039121
OXT,2020-10-17,0.2466234739,0.2495411127,0.2533947153,0.2413985605
OXT,2020-10-18,0.246403724,0.2469505806,0.250647042,0.2441381682
OXT,2020-10-19,0.2431584059,0.2485898949,0.2496300953,0.241107252
OXT,2020-10-20,0.2347560531,0.2420211712,0.2438960561,0.2257436764
OXT,2020-10-21,0.2384925702,0.2270151812,0.2485286059,0.2262958428
OXT,2020-10-22,0.2442886025,0.2352675007,0.2554601557,0.2339092508
OXT,2020-10-23,0.2445774265,0.2413971578,0.2516433791,0.2413934077
OXT,2020-10-24,0.2435019254,0.2429845864,0.250021198,0.2416100834
OXT,2020-10-25,0.2565158246,0.2438448622,0.2708748216,0.2437390169
OXT,2020-10-26,0.2469948779,0.2541549523,0.2570765726,0.2370756243
OXT,2020-10-27,0.242499028,0.2489156432,0.2507812226,0.2398407121
OXT,2020-10-28,0.2291471365,0.2395181479,0.2439845536,0.2247798563
OXT,2020-10-29,0.2218222848,0.2273159016,0.2306446089,0.2180607886
OXT,2020-10-30,0.2119694918,0.2134129913,0.2183861091,0.2055403674
OXT,2020-10-31,0.2164326721,0.2126550315,0.2175359664,0.2096340057
OXT,2020-11-01,0.2072304843,0.2177442285,0.224590198,0.2058529219
OXT,2020-11-02,0.2084603134,0.2107350509,0.2156645892,0.2066884643
OXT,2020-11-03,0.199676216,0.2080841104,0.2223371231,0.1972542428
OXT,2020-11-04,0.2030447947,0.2009617816,0.2093876666,0.1963397125
OXT,2020-11-05,0.2037012954,0.2011295277,0.2105242101,0.1993708222
OXT,2020-11-06,0.2298797906,0.2028995723,0.2408093616,0.2028504352
OXT,2020-11-07,0.2167207487,0.2346849782,0.2441029596,0.2109907406
OXT,2020-11-08,0.2236313422,0.215270537,0.2393912765,0.2149164411
OXT,2020-11-09,0.2213638771,0.224393844,0.2298273773,0.2164572107
OXT,2020-11-10,0.2348990019,0.2207526102,0.2379721748,0.2174876994
OXT,2020-11-11,0.2330461647,0.2331005504,0.2397671333,0.2284923282
OXT,2020-11-12,0.2229730404,0.2339801368,0.2345383986,0.220870302
OXT,2020-11-13,0.2321222842,0.2239828978,0.2375014656,0.2230999619
OXT,2020-11-14,0.2257813175,0.2326774842,0.2336063212,0.2233622393
OXT,2020-11-15,0.220698551,0.2254765085,0.2299461427,0.2205251867
OXT,2020-11-16,0.2268002611,0.2223860183,0.2291613087,0.2156103843
OXT,2020-11-17,0.2274408437,0.2247850406,0.2288540685,0.2202710175
OXT,2020-11-18,0.2563817761,0.2254324153,0.2757867017,0.2222190958
OXT,2020-11-19,0.2470464198,0.264740597,0.2649489234,0.2403686669
OXT,2020-11-20,0.2472862245,0.2478951889,0.2522902683,0.2411011395
