Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
ETC,2018-05-31,15.2126414253,15.3789350315,15.4093336547,15.1686821479
ETC,2018-06-01,15.4897941165,15.3053293842,15.5223681311,15.1194262449
ETC,2018-06-02,15.8010318199,15.5007496788,16.1318714064,15.3180266247
ETC,2018-06-03,16.2424557827,15.8114716884,16.4401578975,15.8057106853
ETC,2018-06-04,15.201444393,16.2127806578,16.3811052016,15.0768642023
ETC,2018-06-05,15.574547005,15.201444393,15.5891291709,14.7593204198
ETC,2018-06-06,15.2042891,15.47973536,15.651545,14.9097566
ETC,2018-06-07,15.16995525,15.2042891,15.47684138,15.0763312
ETC,2018-06-08,15.34904478,15.16995525,15.60387556,15.05851239
ETC,2018-06-09,14.9954707,15.34904478,15.5200514,14.9620094
ETC,2018-06-10,12.6015,14.9954707,14.9954707,12.08649299
ETC,2018-06-11,12.7466419397,12.2962952993,12.7914164827,12.2807089571
ETC,2018-06-12,14.5977828243,12.905774241,16.2686201277,12.7609168609
ETC,2018-06-13,14.0117922077,14.5977923213,14.8940052772,12.9330444545
ETC,2018-06-14,13.9587020305,13.844780043,14.2342543654,13.220046981
ETC,2018-06-15,13.7017891248,14.0326576839,14.0706758613,13.6248891031
ETC,2018-06-16,14.5723647794,13.7017914028,14.7779039893,13.6448453979
ETC,2018-06-17,14.2847152187,14.4586602756,14.6254599341,14.1978276271
ETC,2018-06-18,15.0294407382,14.2297333715,15.4087747578,14.0311443726
ETC,2018-06-19,15.3786387808,15.0524354887,15.8466576147,15.0304349339
ETC,2018-06-20,16.0354317938,15.4399964136,16.4468300774,14.927896569
ETC,2018-06-21,15.7617579648,16.48255971,17.7485962544,15.5651577117
ETC,2018-06-22,17.029176912,15.761656902,17.2484432014,15.423742199
ETC,2018-06-23,15.2891724196,16.7873817093,16.9856703932,14.6554907783
ETC,2018-06-24,15.2511121319,15.2891720061,15.7174870838,13.3885316959
ETC,2018-06-25,15.7556164342,15.1539796204,15.9776804241,13.6228826782
ETC,2018-06-26,15.3824844501,15.7644259181,15.9269317545,15.2642899791
ETC,2018-06-27,15.3754043059,15.4403704651,15.4487718877,14.1757508182
