Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
KAVA,2020-12-21,1.5149547328,1.5720896372,1.5925840034,1.4739124223
KAVA,2020-12-22,1.4875958241,1.4917620318,1.5303425572,1.4247216769
KAVA,2020-12-23,1.2467372015,1.5037169977,1.5205164034,1.1413613627
KAVA,2020-12-24,1.35373517,1.264575642,1.3541288715,1.2177921312
KAVA,2020-12-25,1.3396994097,1.375511399,1.4259288297,1.2988355062
KAVA,2020-12-26,1.3021589935,1.3529709042,1.3541948165,1.2795888448
KAVA,2020-12-27,1.2855546142,1.3032697065,1.3873343489,1.2519230082
KAVA,2020-12-28,1.3522277259,1.2834511163,1.414217638,1.2689270295
KAVA,2020-12-29,1.2878736627,1.3526997019,1.3962695686,1.23522114
KAVA,2020-12-30,1.2927050521,1.294197569,1.3221987878,1.2375087865
KAVA,2020-12-31,1.2664861022,1.3006032154,1.3044912697,1.2207423138
KAVA,2021-01-01,1.297299032,1.2913300681,1.3533248892,1.2775014289
KAVA,2021-01-02,1.2888501812,1.3046368148,1.3326719634,1.2573155789
KAVA,2021-01-03,1.358748337,1.2872158204,1.3963751212,1.2314364747
KAVA,2021-01-04,1.417067319,1.3701608223,1.5767984453,1.2720849536
KAVA,2021-01-05,1.5775260599,1.5183114339,1.6574583615,1.3824575375
KAVA,2021-01-06,1.8079463318,1.571794257,1.8922047041,1.5220941752
KAVA,2021-01-07,1.7327507638,1.8134236889,1.9304578782,1.6246406352
KAVA,2021-01-08,1.5871436334,1.6817611462,1.7635077377,1.4400401716
KAVA,2021-01-09,1.845266119,1.6130998659,1.9999971558,1.5592958515
KAVA,2021-01-10,1.8004830725,1.8560009183,2.0119483658,1.6149004783
KAVA,2021-01-11,1.4999437407,1.8197836357,1.8406247365,1.3843732444
KAVA,2021-01-12,1.5129730401,1.5330204286,1.6301482356,1.4346700965
KAVA,2021-01-13,1.6265039511,1.4803049151,1.6890836643,1.4222313432
KAVA,2021-01-14,1.6306496232,1.6491540908,1.7816450308,1.601950409
KAVA,2021-01-15,2.0284296741,1.7071329223,2.075974968,1.6790264856
KAVA,2021-01-16,2.0987277171,2.0037708406,2.4405943692,1.9979822421
KAVA,2021-01-17,2.2206158727,2.1290671879,2.2530560644,1.9174413314
KAVA,2021-01-18,2.1792706957,2.1874377556,2.2926576334,2.029469649
KAVA,2021-01-19,2.3104852654,2.21965384,2.3869996201,2.0862073127
KAVA,2021-01-20,2.2075201308,2.2307703728,2.5192972115,2.1173768935
KAVA,2021-01-21,1.8751810309,2.2601652918,2.2839659086,1.8431659937
KAVA,2021-01-22,2.1814049109,1.8780430897,2.2407526698,1.7149487716
KAVA,2021-01-23,2.2407368294,2.1418625662,2.3280773268,2.0925043587
KAVA,2021-01-24,2.5570930943,2.2423390423,2.6270440714,2.2173427647
KAVA,2021-01-25,2.3582034364,2.5886260669,2.596303507,2.3056833474
KAVA,2021-01-26,2.297583138,2.3734733672,2.4532962509,2.1277276035
KAVA,2021-01-27,2.1327279441,2.3295159973,2.3346355423,2.0068436392
KAVA,2021-01-28,2.3047899379,2.1270401342,2.3987297266,2.0619040521
KAVA,2021-01-29,2.2546427013,2.2942233629,2.3750433717,2.1669307657
KAVA,2021-01-30,2.3685644966,2.2501415789,2.4404948481,2.2011790747
KAVA,2021-01-31,2.2095696516,2.3681008322,2.4086976284,2.1891223481
KAVA,2021-02-01,2.4038031619,2.2245568809,2.4655611789,2.13846748
KAVA,2021-02-02,2.4263782992,2.4261581997,2.526128945,2.322070522
KAVA,2021-02-03,2.559531525,2.4028750601,2.5919080293,2.3913728801
KAVA,2021-02-04,2.8030666035,2.652293667,2.9030921905,2.306141082
KAVA,2021-02-05,3.3028049574,2.9023231365,3.4521651235,2.901869592
KAVA,2021-02-06,3.0616062007,3.3360637449,3.4486753238,2.9320427901
KAVA,2021-02-07,3.2299923178,3.0540792662,3.5100675315,2.9903985925
KAVA,2021-02-08,3.4956781284,3.2952098905,3.7320137937,3.2677492627
KAVA,2021-02-09,3.9820485153,3.4619585546,4.1551898557,3.3283264583
KAVA,2021-02-10,4.0025734525,4.1055023822,4.2614122209,3.6427419174
KAVA,2021-02-11,4.8326024416,4.0093311575,4.9197231847,4.0054059684
KAVA,2021-02-12,5.3545888328,4.8029885117,5.5206826215,4.6484586863
KAVA,2021-02-13,5.2265692364,5.2130294,5.5891257573,4.9578161926
KAVA,2021-02-14,4.8158732196,5.2807493001,5.4486706307,4.6110435177
KAVA,2021-02-15,4.6683197015,4.6684877867,5.1973064999,3.6900643983
KAVA,2021-02-16,4.5665358192,4.5587372531,5.172265621,4.3146041095
KAVA,2021-02-17,4.6461783167,4.6020137959,4.8207803923,4.1980923075
KAVA,2021-02-18,4.9960649789,4.6980447721,5.1523275955,4.5927689576
KAVA,2021-02-19,4.8891900205,5.0340406012,5.3242545656,4.760161126
KAVA,2021-02-20,4.3984963184,4.9613200221,5.2583050653,4.3106799958
KAVA,2021-02-21,4.6444134029,4.6173096478,4.8731010677,4.4976183132
KAVA,2021-02-22,4.2921585529,4.7552654927,4.7846407111,3.4099918519
KAVA,2021-02-23,3.1460589904,4.2728647962,4.3211635373,2.6981161793
KAVA,2021-02-24,3.3233224614,3.2503421484,3.8803129538,3.0543667721
KAVA,2021-02-25,3.6673366431,3.4123006589,3.9589232087,3.3802112582
KAVA,2021-02-26,3.3954934447,3.514593006,4.278129539,3.1878867911
KAVA,2021-02-27,3.7279671594,3.5688849524,3.7837607808,3.5151932827
KAVA,2021-02-28,3.2906786801,3.6741491931,3.6763352706,3.0174210121
KAVA,2021-03-01,3.666689802,3.3535111315,3.6880277906,3.3095629857
KAVA,2021-03-02,4.0314601003,3.7193454605,4.3119336652,3.5998546061
KAVA,2021-03-03,4.7388931408,4.0396966916,4.899889968,3.9758480121
KAVA,2021-03-04,3.9916596962,4.6419726419,4.7585490637,3.8719753718
KAVA,2021-03-05,3.8897735886,4.0115305282,4.0707850491,3.7423580646
KAVA,2021-03-06,3.8036842964,3.8591526797,3.925428432,3.6325378811
KAVA,2021-03-07,4.1888963874,3.8451367189,4.2408596687,3.7950596471
KAVA,2021-03-08,4.2932234418,4.2153026046,4.4734735602,3.942277288
KAVA,2021-03-09,4.3805158677,4.3100772238,4.4652498183,4.1906906533
KAVA,2021-03-10,4.0976277609,4.3540885844,4.3856817264,3.9379865124
KAVA,2021-03-11,5.1452036105,4.0441049361,5.3934573415,3.7596200382
KAVA,2021-03-12,5.60889233,5.3740431257,7.3852460245,5.0676883623
KAVA,2021-03-13,6.0676358584,5.8188461224,6.5915877951,5.537193475
KAVA,2021-03-14,5.7438791506,6.2537128627,6.3003971084,5.5929997381
KAVA,2021-03-15,5.322956373,5.4691121048,6.1055155975,5.0597880811
KAVA,2021-03-16,6.2277837181,5.4374268936,6.565091758,5.2635385481
KAVA,2021-03-17,6.2682224757,6.2405409113,7.0303045744,6.0360264199
KAVA,2021-03-18,5.9570022871,6.2192721888,6.480983703,5.8947441385
KAVA,2021-03-19,6.234278212,5.8511232525,6.3585298286,5.6878379902
