Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
ZRX,2020-03-23,0.1511908332,0.1416687882,0.1544725695,0.1401211201
ZRX,2020-03-24,0.1581110811,0.1517962117,0.1583297111,0.1470086794
ZRX,2020-03-25,0.1549404019,0.1581144552,0.1584407881,0.1474771603
ZRX,2020-03-26,0.1587377127,0.1573249485,0.159934626,0.150941993
ZRX,2020-03-27,0.1561134291,0.1587353574,0.1618734016,0.1540043141
ZRX,2020-03-28,0.1499606709,0.1561140772,0.1561441665,0.143820587
ZRX,2020-03-29,0.1446982182,0.1499673502,0.1515051721,0.1446483689
ZRX,2020-03-30,0.1514137881,0.1446939031,0.1549142885,0.1441064064
ZRX,2020-03-31,0.1546478031,0.1507042142,0.1563495956,0.1499461943
ZRX,2020-04-01,0.1515195579,0.1546713394,0.1548580198,0.1460175068
ZRX,2020-04-02,0.1552291244,0.1515301038,0.1601416544,0.1505594389
ZRX,2020-04-03,0.1562811091,0.1552313022,0.1584483103,0.1517044992
ZRX,2020-04-04,0.1561673898,0.1562578876,0.15829649,0.1523280002
ZRX,2020-04-05,0.1539436798,0.1562177709,0.1573189199,0.1533172438
ZRX,2020-04-06,0.1681658284,0.1642589075,0.1694096431,0.1642294982
ZRX,2020-04-07,0.171746521,0.1681682715,0.1822244121,0.1655175855
ZRX,2020-04-08,0.1756716304,0.1717469784,0.1759749183,0.1668681423
ZRX,2020-04-09,0.1834290556,0.1756728975,0.1836079307,0.1727620353
ZRX,2020-04-10,0.1688506149,0.1834296975,0.1927622585,0.1620368151
ZRX,2020-04-11,0.1721748432,0.1688481698,0.1739845539,0.1661933066
ZRX,2020-04-12,0.1715948659,0.172167665,0.1766068349,0.1670154423
ZRX,2020-04-13,0.1676422682,0.1715965462,0.172107875,0.1620497589
ZRX,2020-04-14,0.1710976966,0.1676463305,0.1746467897,0.1670953784
ZRX,2020-04-15,0.1686923248,0.1710969866,0.1716812763,0.1642482347
ZRX,2020-04-16,0.1733064025,0.1686901709,0.1764611671,0.1589774037
ZRX,2020-04-17,0.1730673661,0.1733063617,0.1748716151,0.1699619723
ZRX,2020-04-18,0.1800030929,0.173066363,0.1802923061,0.1722925442
ZRX,2020-04-19,0.1728384374,0.1800005057,0.1811195256,0.1719959571
ZRX,2020-04-20,0.1699859412,0.1728385408,0.1754260133,0.1652150959
ZRX,2020-04-21,0.1707860368,0.1699865225,0.1718526265,0.1642419068
ZRX,2020-04-22,0.1711897276,0.1707861525,0.1732714439,0.1684986709
ZRX,2020-04-23,0.1772543415,0.171189805,0.180415681,0.1694484803
ZRX,2020-04-24,0.1861796947,0.1772542091,0.1899128637,0.1747064102
ZRX,2020-04-25,0.1845822824,0.1861716432,0.1895173135,0.181204158
ZRX,2020-04-26,0.1946476978,0.1845825397,0.1989334372,0.1841914529
ZRX,2020-04-27,0.2102570176,0.1946422032,0.2185946779,0.1945439542
ZRX,2020-04-28,0.205441934,0.2102427977,0.2113440852,0.198662876
ZRX,2020-04-29,0.2119893969,0.2054425094,0.2153214174,0.2027789366
ZRX,2020-04-30,0.2013307478,0.2119896524,0.2204237421,0.194376358
ZRX,2020-05-01,0.2110347607,0.2012968888,0.2114283685,0.1983742232
ZRX,2020-05-02,0.2152753796,0.2110394414,0.2181742162,0.2101477502
ZRX,2020-05-03,0.2072256255,0.2152746973,0.2160131034,0.2031093879
ZRX,2020-05-04,0.2061873496,0.2072247201,0.2081617552,0.1927928326
ZRX,2020-05-05,0.2052397353,0.2061929245,0.206391145,0.200137826
ZRX,2020-05-06,0.2156619488,0.2052388068,0.2181380943,0.2033347937
ZRX,2020-05-07,0.3035420593,0.2156713007,0.3043492946,0.2065457239
ZRX,2020-05-08,0.414397261,0.3040976474,0.4876238124,0.2992992205
ZRX,2020-05-09,0.437669925,0.4144229138,0.490657791,0.3710618779
ZRX,2020-05-10,0.4027857933,0.4376675706,0.4708278684,0.3482407783
ZRX,2020-05-11,0.3440361527,0.4028758553,0.4057261632,0.3361324769
ZRX,2020-05-12,0.3608879746,0.3440042207,0.3828911055,0.3314619353
ZRX,2020-05-13,0.3508965815,0.3608877707,0.3757635975,0.3421395817
ZRX,2020-05-14,0.3384523779,0.3508976189,0.3663935098,0.3375751734
