Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
DCR,2019-03-15,19.342698016,19.3250427036,19.5284124363,19.2697808887
DCR,2019-03-16,19.1478066798,19.3427442919,19.721533802,18.881635433
DCR,2019-03-17,19.423543963,19.1236031986,19.6606740314,18.8532363787
DCR,2019-03-18,19.2159088996,19.4225684632,19.6909405193,18.7453323836
DCR,2019-03-19,18.89732531,19.2485256922,19.2652665844,18.7400636256
DCR,2019-03-20,19.0659764196,18.8977582928,19.1219530143,18.4971361769
DCR,2019-03-21,18.5152074214,19.0421978435,19.1182926237,18.0376517217
DCR,2019-03-22,18.6399710881,18.514293284,18.8586412915,18.0385421585
DCR,2019-03-23,18.7390189389,18.5975728362,19.054342232,18.4166169272
DCR,2019-03-24,18.5942522518,18.7390189389,18.8232946066,18.3824676135
DCR,2019-03-25,18.987238261,18.5942522518,19.7086297769,18.4382302454
DCR,2019-03-26,18.538206632,18.987238261,19.4793102375,18.1006790687
DCR,2019-03-27,19.5086172223,18.557256613,19.9358692921,18.4135372858
DCR,2019-03-28,19.8658109834,19.5086172223,21.1836192964,19.1249655447
DCR,2019-03-29,20.053677531,19.8658109834,20.2124211474,19.5224017587
DCR,2019-03-30,19.7821957915,20.084997412,20.3178940283,19.4525779597
DCR,2019-03-31,20.9042295933,19.7821957915,21.124813643,19.6376345425
DCR,2019-04-01,20.4177429241,20.9042295933,21.2442175158,20.112490906
DCR,2019-04-02,22.8063162302,20.4177429241,22.9677987862,20.3107518443
DCR,2019-04-03,24.3306185157,22.8063162302,25.4911545751,22.8063162302
DCR,2019-04-04,23.4512939411,23.9316448646,24.4563055141,22.9065165838
DCR,2019-04-05,25.5388932457,23.4515499102,25.5740993315,23.3437008734
DCR,2019-04-06,24.765659101,25.6096564159,26.4656046853,24.393039669
DCR,2019-04-07,25.8594891078,24.7656444239,26.2193245718,24.7599556175
DCR,2019-04-08,25.793011711,25.8594891078,26.9414688712,25.1117879438
DCR,2019-04-09,25.2118887927,25.793011711,26.0921141275,24.1298928361
DCR,2019-04-10,25.1246458724,25.2118887927,25.7644558358,24.8710735939
DCR,2019-04-11,23.6649696768,25.1246458244,25.32854681,21.3816217375
DCR,2019-04-12,23.8875506963,23.8861945108,24.1948785566,22.9920157867
