Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
WAVES,2020-11-11,3.7779336383,3.7680681689,3.8098148542,3.7320474052
WAVES,2020-11-12,3.9018199938,3.752988438,3.9636188922,3.6793568773
WAVES,2020-11-13,4.072613489,3.8946925042,4.138864705,3.8863463575
WAVES,2020-11-14,4.2925168786,4.0986023369,4.4858104916,4.0745284331
WAVES,2020-11-15,4.3162503942,4.2946570814,4.435528873,4.2007804011
WAVES,2020-11-16,4.8120578632,4.3697976242,5.3194742788,4.3443412578
WAVES,2020-11-17,4.9112447263,4.9047985511,5.0417373556,4.7228505576
WAVES,2020-11-18,5.1894880403,5.1604658759,5.2109985044,4.9978469548
WAVES,2020-11-19,5.7566891314,5.1718059194,5.9753957586,5.0373138863
WAVES,2020-11-20,6.8924674539,5.8508072497,7.1059677311,5.697494762
WAVES,2020-11-21,6.1490341738,6.7724888804,6.897092228,6.1366696006
WAVES,2020-11-22,7.3924414731,6.2068803017,7.7027744821,5.7608279338
WAVES,2020-11-23,8.0613275865,7.0586323041,8.4286166114,7.0510782454
WAVES,2020-11-24,7.3454628435,7.9152446159,8.1805812956,7.3288920586
WAVES,2020-11-25,6.6778713245,7.5511971585,7.6937015539,6.6586731751
WAVES,2020-11-26,6.0692688066,6.7050361425,6.7814536086,5.5975934771
WAVES,2020-11-27,6.4120290569,6.0677292206,6.9090327353,6.0216687039
WAVES,2020-11-28,6.5311251733,6.4622403691,6.8551470834,6.2870744436
WAVES,2020-11-29,6.9665862954,6.6039866206,7.2537540221,6.4329640585
WAVES,2020-11-30,7.0643402416,7.0418784157,7.3010400118,6.8833508252
WAVES,2020-12-01,6.8189109394,7.078611395,7.0965369073,6.2656288791
WAVES,2020-12-02,7.1272644337,6.831303698,7.5506651458,6.6397800443
WAVES,2020-12-03,7.4653107773,7.0485984454,7.4965431628,6.866815327
WAVES,2020-12-04,7.3296043239,7.3882117603,7.8679413573,7.1312242031
WAVES,2020-12-05,8.2329572384,7.2352813639,8.403541028,7.1694350033
WAVES,2020-12-06,8.3638651215,8.1302224611,8.648183814,7.8702655044
WAVES,2020-12-07,9.0044685772,8.4371005322,9.3147773409,8.1810084456
WAVES,2020-12-08,8.0025249134,8.9528505042,9.1970250528,7.9698893407
WAVES,2020-12-09,8.5197488537,7.7892129259,8.9276345295,7.2332981799
WAVES,2020-12-10,8.1483108703,8.5585309704,8.7140820671,7.819639381
WAVES,2020-12-11,8.2408913334,8.1204247412,8.3980317314,7.6761939409
WAVES,2020-12-12,8.5825610602,8.1264590463,8.8408605361,8.1249873711
WAVES,2020-12-13,8.6159450833,8.4736789452,8.9382073911,8.2635385139
WAVES,2020-12-14,8.6591265705,8.6382924067,8.8443902711,8.3273511553
WAVES,2020-12-15,8.0836374704,8.6166558186,8.6600725964,8.057234959
WAVES,2020-12-16,8.2677389022,8.118142246,8.5716009204,7.9432644241
WAVES,2020-12-17,7.936255567,8.3487700802,8.5710367532,7.8003260091
WAVES,2020-12-18,7.7716574356,7.9306080299,8.2121663796,7.5496428276
WAVES,2020-12-19,7.721106109,7.8266175729,8.0054644598,7.6985682042
WAVES,2020-12-20,7.1747052708,7.664334617,7.7466745525,7.0492485754
WAVES,2020-12-21,6.7215731056,7.1811923536,7.3242780143,6.5087614588
WAVES,2020-12-22,7.0627590631,6.6604473242,7.6459933921,6.529745465
WAVES,2020-12-23,5.8203813216,7.0893654394,7.2152851855,5.4500036313
WAVES,2020-12-24,6.4955473898,5.8673833029,6.7404492053,5.4280508411
WAVES,2020-12-25,6.6401528761,6.4825449824,7.2814552314,6.3837314412
WAVES,2020-12-26,6.2939846309,6.6631655844,6.8209574164,6.2308910268
WAVES,2020-12-27,6.3425335594,6.3261612956,6.8321332114,5.9783152582
WAVES,2020-12-28,6.6297136278,6.3819931751,6.7745349513,6.3063581475
WAVES,2020-12-29,6.8599180176,6.6174751595,7.5913492611,6.5263220669
WAVES,2020-12-30,6.6060654011,7.0062227381,7.0426532714,6.4796304388
WAVES,2020-12-31,6.0988114558,6.6265167876,6.6339607748,5.9753462926
WAVES,2021-01-01,5.9816033695,6.1966311573,6.3588925021,5.9474993301
WAVES,2021-01-02,5.5243373351,5.9865567049,5.9866695132,5.3550252544
WAVES,2021-01-03,5.6324559945,5.5643091522,5.8390744135,5.0324877748
WAVES,2021-01-04,5.3283770719,5.5104452911,6.0947955377,4.9582077472
WAVES,2021-01-05,5.5026405907,5.3921142911,5.7987273478,5.1814653893
WAVES,2021-01-06,5.9017139227,5.5854203283,6.1457884979,5.3624537574
WAVES,2021-01-07,6.0071746113,5.8454216772,6.5850142052,5.6996648317
WAVES,2021-01-08,5.513197641,5.9288949793,5.9731060736,5.1725868826
WAVES,2021-01-09,6.0090520074,5.5978738444,6.0371044291,5.4094696301
WAVES,2021-01-10,6.4701796438,6.1810619136,6.9691875718,5.8373209615
WAVES,2021-01-11,5.5045244658,6.5091064809,6.5276024281,4.9985424038
WAVES,2021-01-12,6.0027206472,5.6163527327,6.6010250483,5.4251618212
WAVES,2021-01-13,6.2868213948,6.0259741803,6.8726827061,5.8191863628
WAVES,2021-01-14,6.2673290681,6.378939118,6.8809913623,6.0217757891
WAVES,2021-01-15,6.3841788067,6.4307905633,6.8187298166,5.8609768273
WAVES,2021-01-16,6.5344862826,6.3598099469,6.9370075254,6.2217721124
WAVES,2021-01-17,7.4700878912,6.6342301909,8.1933526934,6.2976022832
WAVES,2021-01-18,7.6190987481,7.3860312422,8.2839713486,7.3087478888
WAVES,2021-01-19,7.29107877,7.8408802369,7.9300977783,7.2278336383
WAVES,2021-01-20,7.11691164,7.0831619467,7.2897014076,6.4775418702
WAVES,2021-01-21,6.0396960212,7.2111977829,7.2388677365,5.9083634342
WAVES,2021-01-22,6.5389336472,5.9908829575,6.6505327317,5.4748255743
WAVES,2021-01-23,6.5213435588,6.4099482264,6.8989731125,6.3473782374
WAVES,2021-01-24,7.0639453294,6.5966117941,7.366787542,6.5294310551
WAVES,2021-01-25,6.770962845,6.9988143456,7.3266580456,6.6624183891
WAVES,2021-01-26,6.7517170951,6.679030697,6.9177229716,6.4400586725
WAVES,2021-01-27,6.0581245112,6.8303491102,6.8475427898,5.9896808208
WAVES,2021-01-28,6.399392954,6.0468891134,6.5461822726,5.9573583183
WAVES,2021-01-29,6.487413165,6.2936273789,6.7939403208,6.1677308431
WAVES,2021-01-30,6.6605938023,6.5082106918,6.979387515,6.2342971476
WAVES,2021-01-31,6.6433787097,6.7448094728,7.0646997047,6.4771883383
WAVES,2021-02-01,6.8671091112,6.5544834398,7.1184388162,6.4024230998
WAVES,2021-02-02,6.9339750217,7.0221191492,7.1520025984,6.8574354229
WAVES,2021-02-03,7.2889016584,6.9553677124,7.5616234474,6.8873119935
WAVES,2021-02-04,7.3174197355,7.2995748028,7.7900141291,6.7237783412
WAVES,2021-02-05,8.6584436844,7.2531698376,8.9536767295,7.1877567379
WAVES,2021-02-06,8.2624030631,8.8539030944,8.912903969,7.849544483
WAVES,2021-02-07,7.956730067,8.1980652097,8.4073354311,7.6050210675
WAVES,2021-02-08,8.3157035037,8.0618416635,8.5508647847,7.7988171659
WAVES,2021-02-09,10.1480648815,8.4023580558,11.3400286098,8.2852607543
WAVES,2021-02-10,9.7371681307,9.7976596958,10.7107092831,9.0006394699
WAVES,2021-02-11,10.6316282612,9.6756210935,11.2018613947,9.4639657588
WAVES,2021-02-12,10.9310630572,10.4684495826,11.2838816508,9.9516131414
WAVES,2021-02-13,11.3080150586,10.8782248425,11.7589208408,10.3817888098
WAVES,2021-02-14,12.0486972037,11.2517991049,13.4140474699,10.5764571282
WAVES,2021-02-15,11.1634860797,11.8325352757,12.447499775,9.704112801
WAVES,2021-02-16,11.0261380871,10.9727641343,11.5396204384,10.332556399
WAVES,2021-02-17,11.4801165527,11.0748016699,11.6491311001,10.0580701079
WAVES,2021-02-18,12.4216327284,11.4909656003,14.0430016052,11.3821045048
WAVES,2021-02-19,12.6530796722,12.3749223813,13.2120876468,11.8198597179
WAVES,2021-02-20,11.763319427,12.5510199572,13.3260723037,11.6325718841
WAVES,2021-02-21,12.1410741563,12.2637052199,12.9131763984,12.0976958476
WAVES,2021-02-22,10.6776958525,12.3568159162,12.3766863571,9.2160711878
WAVES,2021-02-23,9.1180660573,10.625447696,10.6912741794,7.8008025144
WAVES,2021-02-24,9.6473556402,9.3658283713,10.5347730484,8.9231928457
WAVES,2021-02-25,9.9841833368,9.8401202426,11.1380966055,9.6849114028
WAVES,2021-02-26,9.3436204087,9.6177201971,9.9500591774,8.9633942193
WAVES,2021-02-27,9.7732752263,9.5577664556,10.0601196631,9.4517235564
WAVES,2021-02-28,8.8291085171,9.6182525291,9.6335220833,8.3691409527
WAVES,2021-03-01,9.4911581706,8.9110888747,9.6734155645,8.8648849915
WAVES,2021-03-02,9.3235380608,9.5283371199,9.9719326074,9.1103601874
WAVES,2021-03-03,9.9935473465,9.4374851542,10.0630081396,9.346225166
WAVES,2021-03-04,9.3274704544,9.8370095979,10.2257788625,9.123347215
WAVES,2021-03-05,10.0011648126,9.452264184,10.573559743,8.9791219956
WAVES,2021-03-06,9.9261663863,9.9205294481,10.360532329,9.6807003735
WAVES,2021-03-07,10.0306059143,9.9900984749,10.2384473436,9.8119824129
WAVES,2021-03-08,9.9777323114,10.1429104383,10.205663002,9.7369903455
WAVES,2021-03-09,10.7442328177,10.0852015856,10.7798823229,9.9438094002
WAVES,2021-03-10,10.287228243,10.7243442851,10.8677977206,10.0607777877
WAVES,2021-03-11,9.9603611822,10.2555089947,10.3088199667,9.7690777833
WAVES,2021-03-12,9.8188267631,10.0615011249,10.1727083264,9.5305682883
WAVES,2021-03-13,10.0001760779,9.8704149413,10.219799566,9.4585499424
WAVES,2021-03-14,9.9336745482,10.1109369753,10.1660965659,9.6883760598
WAVES,2021-03-15,9.6455830178,9.736389299,10.0733545284,9.2932598022
WAVES,2021-03-16,9.8137553609,9.5955417383,10.0976935987,9.2226988812
WAVES,2021-03-17,10.0749016098,9.8437803585,10.1598541521,9.7001721375
WAVES,2021-03-18,10.3645492781,10.1181343233,10.7169566317,10.0439502826
WAVES,2021-03-19,10.3005408464,10.2530005448,10.5689614789,10.0469366927
