Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
NANO,2020-11-11,0.8073277318,0.7490340838,0.8263554791,0.7411743679
NANO,2020-11-12,0.7524884548,0.7919333972,0.8103451578,0.7492720524
NANO,2020-11-13,0.7799000015,0.757783127,0.8154529252,0.7450492701
NANO,2020-11-14,0.7540923859,0.7805885941,0.7919511569,0.7449503078
NANO,2020-11-15,0.7278319918,0.7537946988,0.7625098928,0.7212637467
NANO,2020-11-16,0.7413872532,0.7353588748,0.7466010914,0.7259887915
NANO,2020-11-17,0.7461579083,0.7393862203,0.7608153855,0.7352251553
NANO,2020-11-18,0.7324695495,0.7322234515,0.7441563975,0.7226968275
NANO,2020-11-19,0.7413601076,0.7357654003,0.7481257967,0.7120656265
NANO,2020-11-20,0.756374842,0.7384302692,0.7595728505,0.7250462146
NANO,2020-11-21,0.8467514743,0.7620137265,0.8786361041,0.7577282336
NANO,2020-11-22,0.86612707,0.8623714504,0.9764085034,0.81725466
NANO,2020-11-23,1.159414577,0.8490630077,1.1615744874,0.8291344232
NANO,2020-11-24,1.3871277446,1.1764801089,1.4786380261,1.0507469677
NANO,2020-11-25,1.1697580128,1.3775182585,1.4478711843,1.1696108128
NANO,2020-11-26,1.0282545364,1.1885612366,1.2165725671,0.9229250206
NANO,2020-11-27,1.1071666478,1.0207242356,1.2072723939,1.0090576041
NANO,2020-11-28,1.1799205605,1.1216678295,1.2616198229,1.1006728123
NANO,2020-11-29,1.1698097824,1.1748260725,1.2487896918,1.1488196618
NANO,2020-11-30,1.1715687272,1.1764723822,1.2201068351,1.1615479237
NANO,2020-12-01,1.1774778756,1.2024427325,1.3040398378,1.1441494147
NANO,2020-12-02,1.1596756475,1.1639390955,1.1901402815,1.1189967879
NANO,2020-12-03,1.1779297282,1.1617578227,1.1957313005,1.1456467239
NANO,2020-12-04,1.0773921842,1.1708200208,1.2184554574,1.0769250454
NANO,2020-12-05,1.1065192365,1.0499238291,1.1384698646,1.0301263636
NANO,2020-12-06,1.0750576539,1.1157428851,1.1302306304,1.0687598627
NANO,2020-12-07,1.0519787727,1.0891505316,1.0919758791,1.0440001589
NANO,2020-12-08,0.9933411288,1.0564527979,1.0843458012,0.9918142684
NANO,2020-12-09,1.064363585,0.9735781128,1.0663083893,0.9163725264
NANO,2020-12-10,1.0028590363,1.0502932805,1.05302069,0.9736442645
NANO,2020-12-11,0.9489189764,0.993612425,0.9983852842,0.9216804888
NANO,2020-12-12,1.0111538717,0.9267713101,1.0214353086,0.9248346182
NANO,2020-12-13,1.0693142365,1.0020741941,1.1175995978,0.9950112309
NANO,2020-12-14,1.0680544662,1.0859665179,1.1141956512,1.0569167081
NANO,2020-12-15,1.0682946075,1.0662698492,1.0897978308,1.0356176437
NANO,2020-12-16,1.1751139308,1.0703071254,1.1994911485,1.0541417457
NANO,2020-12-17,1.1482100498,1.1647198921,1.2133223039,1.1254801627
NANO,2020-12-18,1.1387863656,1.1514638235,1.1596906809,1.1058808823
NANO,2020-12-19,1.1343933137,1.150186367,1.1787781455,1.1264167695
NANO,2020-12-20,1.0774897716,1.129326242,1.1337350025,1.0611395682
NANO,2020-12-21,1.0521379028,1.0822859931,1.1168872173,1.0099338243
NANO,2020-12-22,1.0695805219,1.039270907,1.0827403213,0.9956124293
NANO,2020-12-23,0.9807404654,1.0777892733,1.1509398553,0.9290856091
NANO,2020-12-24,1.0460631239,0.9670224267,1.0532663744,0.942590977
NANO,2020-12-25,1.0637648697,1.0550728325,1.0715444669,1.0383109021
NANO,2020-12-26,1.0215418062,1.0558311233,1.1013095524,1.0091706631
NANO,2020-12-27,1.1018561683,1.0281491009,1.1586264102,1.0057829294
NANO,2020-12-28,1.0766578151,1.1105084184,1.1376558113,1.0496716056
NANO,2020-12-29,1.0667252726,1.0723777074,1.1094101099,1.0388961058
NANO,2020-12-30,1.069568001,1.0638593122,1.0767921108,1.0385979057
NANO,2020-12-31,1.0143462622,1.0639967988,1.0861860928,1.0043617835
NANO,2021-01-01,1.0160900754,1.0242838897,1.0528083683,1.0052608246
NANO,2021-01-02,1.0351110546,1.0307541132,1.0805395392,0.9893916368
NANO,2021-01-03,1.6978902242,1.0408890258,1.8584688775,1.0207726972
NANO,2021-01-04,1.5226029742,1.6946539844,1.7321025267,1.2878071504
NANO,2021-01-05,1.5220457424,1.4903448078,1.671955702,1.3892521173
NANO,2021-01-06,2.5401131308,1.5397207362,2.7657783875,1.5233466787
NANO,2021-01-07,4.5078277505,2.5468785884,5.2061048033,2.4655886026
NANO,2021-01-08,3.7786468726,4.3363576723,4.7551985975,3.0563705207
NANO,2021-01-09,3.6649141355,4.0389573145,4.0645890163,3.3990232856
NANO,2021-01-10,3.2262194918,3.5363630371,3.914548733,2.8111837683
NANO,2021-01-11,2.8689276168,3.2004610058,3.2326896123,2.2155835457
NANO,2021-01-12,3.4731461508,2.8307677851,4.0044512412,2.7180572551
NANO,2021-01-13,3.5362452877,3.4860883194,3.6379468686,3.1148368783
NANO,2021-01-14,3.276337384,3.5524696111,3.6119340527,3.2196473787
NANO,2021-01-15,3.18207176,3.329116091,3.5264332099,2.7857919504
NANO,2021-01-16,3.3658637687,3.168573471,3.942338019,3.0674324808
NANO,2021-01-17,3.5035271521,3.3448332509,3.6203456184,3.227556526
NANO,2021-01-18,3.6153747415,3.4149045827,3.8924349783,3.3665741161
NANO,2021-01-19,3.5301485811,3.6000240175,3.7627995921,3.4317610052
NANO,2021-01-20,3.3344458228,3.5014548905,3.5734585843,3.1100912889
NANO,2021-01-21,2.8672746497,3.4012467037,3.4209875854,2.8003640028
NANO,2021-01-22,3.2002162092,2.920461032,3.5051107688,2.6361216667
NANO,2021-01-23,3.133032203,3.1902404739,3.3604100114,3.1060934178
NANO,2021-01-24,3.4459308887,3.1625002291,3.4947944242,3.1255135712
NANO,2021-01-25,3.1994093449,3.3752122894,3.549648717,3.1395631142
NANO,2021-01-26,3.2232882065,3.1798341209,3.2905684818,3.0691865543
NANO,2021-01-27,2.9379881336,3.2126533491,3.2231685665,2.8304415241
NANO,2021-01-28,4.0958272758,2.9020730403,4.5867861263,2.8539508639
NANO,2021-01-29,4.0920898894,3.917409349,4.455154396,3.5831381638
NANO,2021-01-30,3.6434338839,3.8803734029,4.2021663634,3.5264844579
NANO,2021-01-31,3.4144721611,3.6154642422,3.7503283206,3.291308606
NANO,2021-02-01,3.5202115677,3.4345972949,3.7069948623,3.252203921
NANO,2021-02-02,3.5709274991,3.5350945007,3.6706034998,3.4535251607
NANO,2021-02-03,3.5889443822,3.5406691497,3.7474246582,3.5245625935
NANO,2021-02-04,3.4709380278,3.6131389587,3.6647606814,3.415966726
NANO,2021-02-05,3.7489806523,3.4518074928,4.194982299,3.4402731441
NANO,2021-02-06,3.6592370734,3.7787665271,3.8073730806,3.51705776
NANO,2021-02-07,3.520350042,3.6563119948,3.9213057019,3.3910379957
NANO,2021-02-08,3.7373657565,3.5877090419,3.8465644177,3.5805088051
NANO,2021-02-09,4.6564554822,3.8209950585,4.7536316192,3.7273807179
NANO,2021-02-10,4.4375866277,4.632419236,4.8415599405,4.1042776795
NANO,2021-02-11,6.2905102302,4.5286062039,6.5293369673,4.3078650624
NANO,2021-02-12,6.8749673448,5.9743218192,7.9037995068,5.957281164
NANO,2021-02-13,6.366101066,6.8012282361,6.9296531265,6.0722396754
NANO,2021-02-14,5.8907584043,6.5322794558,6.5483392275,5.582946248
NANO,2021-02-15,6.4906838481,5.8563763848,7.0363576346,4.9651452464
NANO,2021-02-16,6.4828315022,6.3655836462,6.9571934218,6.1363596191
NANO,2021-02-17,6.4756429583,6.3883355407,6.5883409535,5.9822234647
NANO,2021-02-18,7.2367204703,6.4165246998,7.4082424492,6.4147507599
NANO,2021-02-19,7.1458645825,7.4658161552,7.6277278497,6.8757252783
NANO,2021-02-20,6.7140051361,7.2136363374,7.5133558576,6.6344460079
NANO,2021-02-21,6.6938660661,6.879919608,7.1785708809,6.6545504447
NANO,2021-02-22,6.2712017681,6.8234480898,6.8318699283,5.0697305262
NANO,2021-02-23,5.0710484072,6.3508418859,6.3862991744,4.2018325309
NANO,2021-02-24,5.4673747198,5.1689698,6.2017145637,4.8737346011
NANO,2021-02-25,5.3637831917,5.7987379322,6.1046213163,5.2141709476
NANO,2021-02-26,5.0975804109,5.2107740235,5.4940997416,4.7393090919
NANO,2021-02-27,5.2532688398,5.1491643033,5.4706776645,5.0874895411
NANO,2021-02-28,4.9892608091,5.1480805853,5.2026843884,4.6653757533
NANO,2021-03-01,5.2462255597,4.959721603,5.3926488765,4.9585226309
NANO,2021-03-02,5.093192446,5.3219213717,5.374666529,4.95159016
NANO,2021-03-03,5.4761433713,5.0938632582,5.7257847617,5.0115934321
NANO,2021-03-04,5.096293268,5.4163970066,5.6925340301,4.917721215
NANO,2021-03-05,5.2117810846,5.1362993162,5.402110238,4.8034830377
NANO,2021-03-06,5.1090885923,5.154167967,5.2342334371,5.0125777236
NANO,2021-03-07,5.1798857835,5.1218440764,5.3104938098,5.102148083
NANO,2021-03-08,5.673546687,5.1866030872,5.6916395179,5.0323652429
NANO,2021-03-09,5.8321949537,5.7473313218,6.273405797,5.6174456603
NANO,2021-03-10,5.7484578432,5.9180016178,5.9850659385,5.5279179421
NANO,2021-03-11,5.4752880543,5.650727606,5.7200784094,5.2477299616
NANO,2021-03-12,5.0629074178,5.5050772417,5.5280956743,4.9063184869
NANO,2021-03-13,5.2818561468,5.0837086,5.40329173,4.9605006565
NANO,2021-03-14,5.1382720335,5.3181679057,5.3947756077,4.9819171516
NANO,2021-03-15,5.0558074216,5.0490715891,5.2428392908,4.7078307652
NANO,2021-03-16,4.9847885877,4.9415700502,5.0607326105,4.71260581
NANO,2021-03-17,5.1339196375,4.9732559111,5.2048458014,4.8109653936
NANO,2021-03-18,5.0955863697,5.1963338441,5.2892147748,4.9793978251
