Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
BAT,2020-04-20,0.1600059883,0.1651012898,0.166920198,0.1564273796
BAT,2020-04-21,0.1595762372,0.1600075655,0.1603053121,0.1553661534
BAT,2020-04-22,0.165163372,0.1595763258,0.167203562,0.1578297263
BAT,2020-04-23,0.1703720488,0.165163372,0.1751139998,0.1585422439
BAT,2020-04-24,0.1772969696,0.170372516,0.1818529323,0.166000489
BAT,2020-04-25,0.1825034156,0.1772896507,0.1888988599,0.1741903095
BAT,2020-04-26,0.1825640181,0.1825036929,0.1888907303,0.1814758004
BAT,2020-04-27,0.1804168858,0.182549474,0.1857382389,0.1762648024
BAT,2020-04-28,0.1823240705,0.180397117,0.1832408002,0.1758579859
BAT,2020-04-29,0.1930523753,0.1823252722,0.1977880982,0.1822555698
BAT,2020-04-30,0.184272939,0.1930534173,0.1995767121,0.1786947751
BAT,2020-05-01,0.1868255772,0.1842195787,0.1935968394,0.1826812102
BAT,2020-05-02,0.1921423732,0.1868325219,0.1930131178,0.1864482294
BAT,2020-05-03,0.1852477751,0.1921414387,0.1942429126,0.1827015976
BAT,2020-05-04,0.1870684524,0.1852469058,0.1893836562,0.1747882946
BAT,2020-05-05,0.1860255235,0.1870670845,0.1903749018,0.1816302479
BAT,2020-05-06,0.1827593933,0.1860255001,0.1930267261,0.1817737543
BAT,2020-05-07,0.1834077699,0.1827859925,0.1854383901,0.1763296767
BAT,2020-05-08,0.2294331627,0.1833511335,0.2337437806,0.1833511335
BAT,2020-05-09,0.2189266095,0.229431507,0.2562961658,0.2151344815
BAT,2020-05-10,0.2010056065,0.2189251626,0.219720001,0.1801026427
BAT,2020-05-11,0.1872974235,0.2010058568,0.2014240458,0.1784270818
BAT,2020-05-12,0.2039162554,0.1872820503,0.2078440436,0.1832586176
BAT,2020-05-13,0.2037264286,0.2039154798,0.2117094466,0.197475136
BAT,2020-05-14,0.2010220708,0.2037271054,0.2081881279,0.1963308972
BAT,2020-05-15,0.2029484861,0.2010220973,0.2132480864,0.1984389388
BAT,2020-05-16,0.2040859496,0.2029453295,0.2073861429,0.1966747816
BAT,2020-05-17,0.2047042062,0.2040778892,0.2159308959,0.2013010793
BAT,2020-05-18,0.2104865014,0.204704205,0.2120511238,0.2038500389
BAT,2020-05-19,0.2064335032,0.2104620563,0.2108915384,0.2034616983
BAT,2020-05-20,0.2034947302,0.2064298967,0.2119624573,0.1992551482
BAT,2020-05-21,0.1961674279,0.2034882972,0.2058502472,0.1874900638
BAT,2020-05-22,0.208095768,0.1961476339,0.2090229067,0.1922987239
BAT,2020-05-23,0.2045662632,0.2080957681,0.2109603728,0.2008978184
BAT,2020-05-24,0.200359852,0.2045616515,0.208150938,0.1975539059
BAT,2020-05-25,0.2051411318,0.2003590122,0.2058657828,0.1915982569
BAT,2020-05-26,0.2033721409,0.205140466,0.2091985876,0.1999238993
BAT,2020-05-27,0.205963818,0.2033721409,0.2076327202,0.200482081
BAT,2020-05-28,0.2120192934,0.2059614827,0.2140261267,0.1958228583
BAT,2020-05-29,0.2092439319,0.2120199609,0.2152013318,0.2074371704
BAT,2020-05-30,0.2207085046,0.2094912168,0.2209230796,0.2068917594
BAT,2020-05-31,0.2102889058,0.2206733676,0.2297661769,0.2084143395
BAT,2020-06-01,0.2249246634,0.2102813608,0.2258390315,0.2096272316
BAT,2020-06-02,0.2148919728,0.2249162254,0.2306168183,0.2044979911
BAT,2020-06-03,0.2242882057,0.2148919729,0.2251682507,0.2108564139
BAT,2020-06-04,0.2423155774,0.2242890892,0.2450094996,0.2221424531
BAT,2020-06-05,0.2453401026,0.2423235545,0.2478817353,0.2369616689
BAT,2020-06-06,0.2364158161,0.2453328278,0.24547653,0.235134678
BAT,2020-06-07,0.2343993397,0.2364158102,0.2399126972,0.2270786391
BAT,2020-06-08,0.2521204734,0.2343994318,0.2545006392,0.2329317148
BAT,2020-06-09,0.2523469303,0.2521205952,0.2595374647,0.2485742096
BAT,2020-06-10,0.2506293629,0.2523312926,0.252767085,0.2448495079
BAT,2020-06-11,0.2217523945,0.2506292575,0.2552652305,0.2192072488
BAT,2020-06-12,0.2286587205,0.2217647413,0.2353845426,0.2076683524
BAT,2020-06-13,0.2323277664,0.2286609168,0.23403266,0.2238991508
BAT,2020-06-14,0.2246597576,0.2323277664,0.2387303196,0.2232495791
BAT,2020-06-15,0.2230708362,0.2246555784,0.2254531879,0.2066577773
BAT,2020-06-16,0.2241579555,0.2230748902,0.2286342532,0.2203479698
BAT,2020-06-17,0.2245038508,0.2241579221,0.2272316207,0.2165845825
BAT,2020-06-18,0.2182093097,0.2245015217,0.2245055485,0.2147552174
BAT,2020-06-19,0.2173117148,0.21820979,0.2225376859,0.213872983
BAT,2020-06-20,0.2299917293,0.2172984646,0.2332002135,0.2159168813
BAT,2020-06-21,0.2407991117,0.2299911316,0.2499758173,0.2298768508
BAT,2020-06-22,0.2442606411,0.2407904493,0.2503211886,0.2404172031
BAT,2020-06-23,0.2553223361,0.2442651795,0.2630332726,0.2424927448
BAT,2020-06-24,0.2498139785,0.2553223361,0.2654996361,0.242245028
