Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
STORJ,2020-11-11,0.3766897675,0.3858073101,0.3968897428,0.3744204629
STORJ,2020-11-12,0.3454879195,0.3642162748,0.3676552419,0.3360348475
STORJ,2020-11-13,0.3538827362,0.3460571373,0.3627579774,0.3442983177
STORJ,2020-11-14,0.3538999772,0.356494892,0.3640402289,0.3388272471
STORJ,2020-11-15,0.3374348137,0.3531983094,0.3586497929,0.3278979051
STORJ,2020-11-16,0.3447287847,0.3399487498,0.3546741666,0.3360495948
STORJ,2020-11-17,0.3490618939,0.3442756828,0.3621339812,0.3415038677
STORJ,2020-11-18,0.3262457909,0.3242230829,0.3267816211,0.3184406528
STORJ,2020-11-19,0.3213091249,0.3285441459,0.3301945441,0.311356083
STORJ,2020-11-20,0.3259130362,0.3201089732,0.3342598093,0.3189118347
STORJ,2020-11-21,0.3581855865,0.3262559337,0.3652331931,0.3236847872
STORJ,2020-11-22,0.3539265797,0.3666328111,0.3682045192,0.3279656283
STORJ,2020-11-23,0.3683707299,0.3444300565,0.3684659017,0.3360970534
STORJ,2020-11-24,0.386936896,0.3672860458,0.3940518212,0.3481562249
STORJ,2020-11-25,0.3994562209,0.4018428999,0.449504516,0.3845939141
STORJ,2020-11-26,0.3341188281,0.3987022976,0.4221206874,0.3126771021
STORJ,2020-11-27,0.3260594764,0.3381041001,0.3464666212,0.3164966981
STORJ,2020-11-28,0.3401604257,0.3294703365,0.3470062554,0.3256389443
STORJ,2020-11-29,0.3387516258,0.3418557615,0.3458110271,0.3343049051
STORJ,2020-11-30,0.3503519245,0.3405326043,0.3554797335,0.3317568052
STORJ,2020-12-01,0.3527113294,0.3526380834,0.372017392,0.3288944447
STORJ,2020-12-02,0.3817548701,0.3480503965,0.3887950541,0.3429389304
STORJ,2020-12-03,0.3750790849,0.3822441526,0.4002991628,0.368915568
STORJ,2020-12-04,0.3426146648,0.3764824016,0.3892041681,0.3426146648
STORJ,2020-12-05,0.3684446441,0.3388705096,0.3695912184,0.3354285363
STORJ,2020-12-06,0.3527386166,0.3719660669,0.374849322,0.348740671
STORJ,2020-12-07,0.3496656993,0.3570469083,0.3584860375,0.3452040038
STORJ,2020-12-08,0.3584327449,0.3526925668,0.3781743977,0.3430622833
STORJ,2020-12-09,0.3390915802,0.3497723518,0.3498374148,0.3183003414
STORJ,2020-12-10,0.3255070436,0.3395408763,0.340294944,0.3200699364
STORJ,2020-12-11,0.3360423805,0.3433418523,0.3480943325,0.320093019
STORJ,2020-12-12,0.3452705562,0.3288894089,0.346427193,0.3286870743
STORJ,2020-12-13,0.3484587119,0.3428012147,0.3548272082,0.3394930863
STORJ,2020-12-14,0.3440093689,0.3500635649,0.3500654625,0.3405210863
STORJ,2020-12-15,0.3468624238,0.3450234984,0.3513006506,0.3397352371
STORJ,2020-12-16,0.3631689513,0.3580669685,0.3698987108,0.3514579401
STORJ,2020-12-17,0.3564580487,0.3621845322,0.3770322571,0.3510291841
STORJ,2020-12-18,0.3588770758,0.3548172547,0.3631280397,0.3473663503
STORJ,2020-12-19,0.3730990185,0.3622492485,0.4039444975,0.3622492485
STORJ,2020-12-20,0.3551302422,0.3808363427,0.3814633197,0.3483613022
STORJ,2020-12-21,0.3396109625,0.3581616105,0.3696068015,0.3277580207
STORJ,2020-12-22,0.3323682431,0.3398275054,0.3471396915,0.3267499682
STORJ,2020-12-23,0.276484021,0.338420981,0.3423397117,0.255957575
STORJ,2020-12-24,0.3024565072,0.2780756222,0.3033486806,0.2606697076
STORJ,2020-12-25,0.2968283742,0.3081318543,0.3131980722,0.2907223825
STORJ,2020-12-26,0.2929534301,0.3007763667,0.3031993754,0.2851911568
STORJ,2020-12-27,0.2959371102,0.2943632616,0.3157039857,0.2859309186
STORJ,2020-12-28,0.31048541,0.2966086241,0.3204999884,0.2947996908
STORJ,2020-12-29,0.2949934929,0.3112206092,0.3158952918,0.2807319292
STORJ,2020-12-30,0.2913778767,0.2979029569,0.3000303046,0.2845590052
STORJ,2020-12-31,0.2892799027,0.2908129162,0.2914570737,0.2755908863
STORJ,2021-01-01,0.2921228071,0.2909570445,0.3041359037,0.2867554994
STORJ,2021-01-02,0.2914275816,0.2955576158,0.2965167608,0.2791773624
STORJ,2021-01-03,0.3046983312,0.2914349241,0.3213686055,0.2894151545
STORJ,2021-01-04,0.297526954,0.3090779057,0.335595857,0.2781794973
STORJ,2021-01-05,0.3138935895,0.3034595857,0.3199887489,0.2842026198
STORJ,2021-01-06,0.3523092238,0.3111731836,0.3566987293,0.3057248584
STORJ,2021-01-07,0.3488446085,0.3525209972,0.3789358053,0.332525807
STORJ,2021-01-08,0.3599682266,0.3453510518,0.4020855687,0.3147469603
STORJ,2021-01-09,0.4013234677,0.3792970376,0.4336531937,0.3564902389
STORJ,2021-01-10,0.4003064935,0.398133414,0.4835027422,0.3607188858
STORJ,2021-01-11,0.3260628069,0.4032453358,0.4043431029,0.291669189
STORJ,2021-01-12,0.3239906356,0.3310916588,0.3479646718,0.3072124686
STORJ,2021-01-13,0.346354179,0.3260800093,0.3655881574,0.3139555777
STORJ,2021-01-14,0.3674181105,0.355124925,0.3823318898,0.3428722038
STORJ,2021-01-15,0.3557980248,0.3770279279,0.3815878578,0.3256423105
STORJ,2021-01-16,0.3791524194,0.3591920823,0.417254628,0.3554578437
STORJ,2021-01-17,0.4052978166,0.3836349571,0.4272245612,0.3624670226
STORJ,2021-01-18,0.4161168859,0.4162211082,0.4579686613,0.3859597105
STORJ,2021-01-19,0.4182707161,0.426642694,0.4447548699,0.4025947867
STORJ,2021-01-20,0.3978815914,0.4072612127,0.4257252084,0.3697640703
STORJ,2021-01-21,0.3583177635,0.4063489617,0.409106132,0.3517387873
STORJ,2021-01-22,0.3854835892,0.3554219817,0.3989239425,0.3235469422
STORJ,2021-01-23,0.384294374,0.3819522146,0.4034300202,0.3664995936
STORJ,2021-01-24,0.4087163548,0.3866071351,0.4170559845,0.3818160003
STORJ,2021-01-25,0.3890864153,0.4128561784,0.4162046168,0.3817084467
STORJ,2021-01-26,0.4204049892,0.3879381895,0.4233033627,0.3754644043
STORJ,2021-01-27,0.3734359697,0.426632456,0.4274592498,0.3584615422
STORJ,2021-01-28,0.4051904783,0.3723516005,0.4104273144,0.3633083112
STORJ,2021-01-29,0.4383473638,0.3954026738,0.4404096078,0.3950288391
STORJ,2021-01-30,0.4352742264,0.4457482441,0.4500499846,0.4154621275
STORJ,2021-01-31,0.4278207047,0.4335595978,0.462809164,0.4178753843
STORJ,2021-02-01,0.4428708233,0.4296079436,0.4513512288,0.412505176
STORJ,2021-02-02,0.4479152945,0.4468468871,0.4537983854,0.4319414653
STORJ,2021-02-03,0.4708304632,0.4480755788,0.4906147747,0.4480493902
STORJ,2021-02-04,0.4652185387,0.4724312296,0.4877032405,0.4245441364
STORJ,2021-02-05,0.5298737068,0.4638259937,0.5487430513,0.4605086334
STORJ,2021-02-06,0.5139321591,0.5341395549,0.5627543162,0.4953316232
STORJ,2021-02-07,0.5081687245,0.5049461989,0.5158305893,0.4641147688
