Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
NMR,2020-11-11,24.8513312669,25.2778888244,25.4416367276,24.6008770916
NMR,2020-11-12,23.6178232934,24.6568618454,24.6705391198,23.4977254739
NMR,2020-11-13,24.4217967607,23.6776890486,25.1229207422,23.543762704
NMR,2020-11-14,24.3353574436,24.8177209347,24.9864803093,23.7650007432
NMR,2020-11-15,23.4626699202,24.2516822626,24.9614460245,23.2974558518
NMR,2020-11-16,24.1236263148,24.0927807296,24.8248859233,23.7698938356
NMR,2020-11-17,24.3712518877,24.1009088307,25.4244621655,24.0091944154
NMR,2020-11-18,23.9251080109,24.2364624873,24.2849164891,23.5635304769
NMR,2020-11-19,23.6799372616,23.7445676957,24.4052716189,23.3696071892
NMR,2020-11-20,23.9236356701,23.5311613027,24.1782462084,23.3218741056
NMR,2020-11-21,26.9411743725,23.9967232288,29.6396095286,23.6799467
NMR,2020-11-22,36.1069818318,27.1429831514,41.4991114441,25.9871787857
NMR,2020-11-23,34.9571116423,32.5920805411,38.8598242775,31.609641703
NMR,2020-11-24,32.5402915912,34.0992313506,34.6143213625,32.2756580909
NMR,2020-11-25,29.9463296381,32.8060139807,32.9680065117,29.9279532446
NMR,2020-11-26,27.6625519042,29.4860105974,30.9309239031,25.9779629413
NMR,2020-11-27,27.0999616208,28.1629151537,28.1944885116,26.0661828898
NMR,2020-11-28,38.2230280741,27.2156223825,39.78694543,27.2121734763
NMR,2020-11-29,34.1612293996,38.3419655972,39.7842859818,33.5282176196
NMR,2020-11-30,33.526537425,35.5758099373,36.7278811157,33.0038781332
NMR,2020-12-01,32.223831594,33.5271633904,34.7096225443,31.5791666904
NMR,2020-12-02,31.8655170527,31.3332493805,32.4516827989,31.0004598852
NMR,2020-12-03,31.7329757836,31.7244344028,33.537118681,31.2015635802
NMR,2020-12-04,30.2604751948,31.3212271241,31.871441882,29.5322502124
NMR,2020-12-05,30.8102173257,30.0058749041,35.0589511659,28.895925827
NMR,2020-12-06,31.2544656209,31.3731390075,34.0615525766,31.1407391323
