Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
ATOM,2020-10-16,5.4702800386,5.5077806763,5.5077806763,5.3730026057
ATOM,2020-10-17,5.4321489267,5.4101291571,5.52266212,5.2931621311
ATOM,2020-10-18,5.7435861971,5.463353988,5.7474866152,5.4207007464
ATOM,2020-10-19,5.4917299911,5.7674617586,5.7800685086,5.4632131203
ATOM,2020-10-20,5.0795783303,5.5033186546,5.506906576,5.0444735056
ATOM,2020-10-21,5.3261679843,5.0287638852,5.4925957749,4.9978137661
ATOM,2020-10-22,5.4873026493,5.2435325546,5.5789896169,5.2327646318
ATOM,2020-10-23,5.3106383569,5.447551098,5.4994293672,5.1637299013
ATOM,2020-10-24,5.4979098535,5.3646961124,5.5903707525,5.257532953
ATOM,2020-10-25,5.2706472142,5.5448042221,5.6514846783,5.2468979911
ATOM,2020-10-26,5.1454452557,5.2943806945,5.3696745798,4.9886468456
ATOM,2020-10-27,5.1128126093,5.1513942394,5.3196637101,5.0746037614
ATOM,2020-10-28,4.8139772592,5.1414728053,5.1453064414,4.727248852
ATOM,2020-10-29,4.5974405073,4.8063672338,4.8630209252,4.5292400049
ATOM,2020-10-30,4.6078762712,4.634773504,4.6347746245,4.3501815907
ATOM,2020-10-31,4.6459718893,4.6281694699,4.8090275039,4.6104334065
ATOM,2020-11-01,4.738830481,4.6218821146,4.854184331,4.5520604951
ATOM,2020-11-02,4.6405049181,4.7475254697,4.8764467541,4.5728290556
ATOM,2020-11-03,4.4770786532,4.6103017282,4.6103287392,4.3140887058
ATOM,2020-11-04,4.408192635,4.4784569156,4.4794600096,4.2127151769
ATOM,2020-11-05,4.5328259859,4.3903655101,4.592333953,4.2820144253
ATOM,2020-11-06,4.8138355458,4.5094582774,4.9568266449,4.47271511
ATOM,2020-11-07,4.6228196777,4.887670268,5.1642696192,4.4881298253
ATOM,2020-11-08,4.8070511728,4.6185770892,4.9106272493,4.5599916738
ATOM,2020-11-09,5.0509090972,4.8135905661,5.2015397082,4.6717711501
ATOM,2020-11-10,5.1380159773,5.1535801541,5.2716211618,4.9151005891
ATOM,2020-11-11,5.0734022566,5.0909132904,5.285961883,5.0288658437
ATOM,2020-11-12,5.1048534405,5.0383464142,5.3113455605,4.9428062144
ATOM,2020-11-13,5.2124644169,5.0336962302,5.2612605421,5.0198775801
ATOM,2020-11-14,5.0415742903,5.2151560858,5.2398287254,4.992012536
ATOM,2020-11-15,4.9464180433,5.048690072,5.1268365504,4.8614816441
ATOM,2020-11-16,5.1069209765,4.9819424634,5.1832392675,4.9340221077
ATOM,2020-11-17,5.2809971086,5.0859291859,5.3672988398,5.0706582678
ATOM,2020-11-18,5.0893938499,5.2849634307,5.3185626625,4.9522504895
ATOM,2020-11-19,5.105814268,5.1086217961,5.2185644258,4.9909832775
ATOM,2020-11-20,5.2691228782,5.1016253004,5.4576993593,5.0815002331
ATOM,2020-11-21,5.7295304403,5.2712543654,5.8533483638,5.2654781674
ATOM,2020-11-22,5.6042555755,5.9148067963,5.9654971014,5.331318801
ATOM,2020-11-23,5.8284909754,5.4767168987,5.9178037333,5.4312390516
ATOM,2020-11-24,5.8386596457,5.8122926998,6.3576359536,5.6936343218
ATOM,2020-11-25,5.9698107106,5.9630162785,6.4756786516,5.898173574
ATOM,2020-11-26,5.3322189799,5.9070373952,6.3198070331,4.9997893067
ATOM,2020-11-27,5.2984849353,5.3406508687,5.4535134124,5.091253844
ATOM,2020-11-28,5.4479332141,5.3720986788,5.5516360592,5.2394994709
ATOM,2020-11-29,5.376424469,5.4391181778,5.5487770454,5.3219289132
ATOM,2020-11-30,5.5249046067,5.4330270368,5.6742739177,5.3462075433
ATOM,2020-12-01,5.3440817288,5.5684115322,5.7181574706,5.116910158
ATOM,2020-12-02,5.5177540479,5.2655611015,5.5294435114,5.2107579973
ATOM,2020-12-03,5.5374987001,5.5142489435,5.6516434232,5.3706125246
ATOM,2020-12-04,5.0851924971,5.5054862094,5.5397805565,5.0851924971
ATOM,2020-12-05,5.2105453698,5.053918457,5.2979999182,4.9774975624
ATOM,2020-12-06,5.1528675237,5.2657141603,5.2895583892,5.0898554856
ATOM,2020-12-07,5.1078459259,5.2180746496,5.2305222518,5.0794052432
ATOM,2020-12-08,4.7957971636,5.0995895723,5.1360552475,4.7957841408
ATOM,2020-12-09,4.8261937107,4.7371517492,4.8821053002,4.5640448628
ATOM,2020-12-10,4.6849022216,4.8058049165,4.8220178922,4.6654236241
ATOM,2020-12-11,4.7707364695,4.6586919896,4.8628317077,4.4836586009
ATOM,2020-12-12,5.1004737125,4.7101838535,5.1202081455,4.701659862
ATOM,2020-12-13,5.1514199133,5.0693404267,5.3715127344,5.0664392722
ATOM,2020-12-14,5.247529581,5.1924796203,5.3189181819,5.0329261547
ATOM,2020-12-15,5.3223022065,5.2263704817,5.3605275785,5.0615654494
ATOM,2020-12-16,5.4503765869,5.2923407299,5.5094105694,5.1556505426
ATOM,2020-12-17,5.3840519843,5.4940026446,5.7317714389,5.2714550699
ATOM,2020-12-18,5.3537416945,5.3606835168,5.446847056,5.2091730378
ATOM,2020-12-19,5.3303564737,5.3321116294,5.4383165282,5.2897615389
ATOM,2020-12-20,5.0118237684,5.2859265175,5.3570530316,4.9068659093
ATOM,2020-12-21,5.0617944112,5.0314807808,5.1486708884,4.7962298761
ATOM,2020-12-22,4.8830662276,5.0339344594,5.1042602803,4.7270728915
ATOM,2020-12-23,4.3545262089,4.9386489023,4.9928150686,4.25977679
ATOM,2020-12-24,4.9519028413,4.3937718291,4.9537868349,4.2298757381
ATOM,2020-12-25,4.8665113115,4.9573050354,5.0523265895,4.751419329
ATOM,2020-12-26,4.7876397184,4.9096692575,4.9621595856,4.7293648274
ATOM,2020-12-27,4.8161282952,4.8032866516,5.0038516026,4.5668406527
ATOM,2020-12-28,5.21905698,4.8321625377,5.5618257932,4.7820168085
ATOM,2020-12-29,5.5654652288,5.3807561283,5.5883538206,5.0312268817
ATOM,2020-12-30,5.4581734609,5.6156135083,5.8151988045,5.3889087804
ATOM,2020-12-31,6.1404887365,5.4278327935,6.2887493927,5.2422147899
ATOM,2021-01-01,5.8240188607,6.4704618937,6.5073527274,5.7120567178
ATOM,2021-01-02,5.4274955621,5.8701815182,5.8875463335,5.1472668436
ATOM,2021-01-03,5.6436160441,5.401814072,5.7343449394,5.2672321334
ATOM,2021-01-04,5.8981745479,5.7886948254,6.2178487209,5.2446562709
ATOM,2021-01-05,6.3071724633,6.039837316,6.3849913535,5.6478916283
ATOM,2021-01-06,6.7692233163,6.2103595219,6.9429605123,5.8746091671
ATOM,2021-01-07,6.2833936469,6.6908322962,6.847707369,6.0877237625
ATOM,2021-01-08,5.8486202217,6.2571052477,6.3342635178,5.6697656092
ATOM,2021-01-09,6.5779076516,5.9253018284,6.7402601133,5.8137598014
ATOM,2021-01-10,6.3545968716,6.5396956525,7.1056833023,5.944235323
ATOM,2021-01-11,5.6180415303,6.4026450172,6.4157014236,5.0061190873
ATOM,2021-01-12,5.7995343951,5.7247474855,6.1387335536,5.512022101
ATOM,2021-01-13,6.127110919,5.7130680159,6.3475449537,5.5539118895
ATOM,2021-01-14,6.1516287472,6.2429824364,6.5859010675,6.1386542324
ATOM,2021-01-15,8.0261602049,6.4683073323,8.3330688762,6.4450620272
ATOM,2021-01-16,8.8671224775,7.8995948226,9.6021736586,7.5468857778
ATOM,2021-01-17,8.7729766738,9.0320363613,9.2000716818,8.0281954773
ATOM,2021-01-18,9.5511271338,8.5460299133,9.8334584493,8.5323439571
ATOM,2021-01-19,9.2323573379,9.5439960582,10.1765581459,8.8499608283
ATOM,2021-01-20,8.7495866708,8.9056496261,9.4822577625,7.968059923
ATOM,2021-01-21,7.2353821665,8.9096480833,8.9578710482,7.0784877086
ATOM,2021-01-22,8.1911331742,7.1753387415,8.459429826,6.6129296175
ATOM,2021-01-23,8.2490827521,7.9963403549,8.69148193,7.8563987586
ATOM,2021-01-24,8.2250013358,8.3348208892,8.7902972003,7.8972853522
ATOM,2021-01-25,7.8181154018,8.2540717616,8.5399013831,7.6783755566
ATOM,2021-01-26,7.687520939,7.7420330239,7.9597347305,7.4202582931
ATOM,2021-01-27,6.9796649308,7.7388725141,7.7407134053,6.792827845
ATOM,2021-01-28,8.1563217421,6.9730381366,8.468408436,6.8283380984
ATOM,2021-01-29,8.0356408237,8.052666447,8.5299966422,7.701404973
ATOM,2021-01-30,8.1323876099,7.9847891707,8.3094561613,7.7631331443
ATOM,2021-01-31,8.0042611502,8.0599720457,8.9003651002,7.7105017335
ATOM,2021-02-01,8.7800475548,8.1586705138,9.2598173141,7.839818321
ATOM,2021-02-02,9.0215628,9.2876078236,9.3438013181,8.7204998376
ATOM,2021-02-03,9.3491646041,8.9062909847,9.4244026516,8.7644150134
ATOM,2021-02-04,9.1410159475,9.3120028465,9.5037664111,8.6622952534
ATOM,2021-02-05,12.0594518039,9.1579418576,12.7335742879,9.0239727249
ATOM,2021-02-06,12.4357607576,12.205112945,13.6207094935,11.3017344324
ATOM,2021-02-07,13.1318268141,12.0930047938,14.020960915,11.4805236791
ATOM,2021-02-08,14.3211231645,13.8558100624,15.0198264446,13.2834602944
ATOM,2021-02-09,14.8307158003,14.1916955035,15.5029026472,13.8069227959
ATOM,2021-02-10,15.2866496631,15.0799370495,15.4291957003,13.745111492
ATOM,2021-02-11,17.6325806868,14.9855195005,18.3624184953,14.8018860358
ATOM,2021-02-12,21.5065713355,17.6468421555,22.0613502983,17.2813482488
ATOM,2021-02-13,19.9801136706,21.1224003029,22.0922123905,19.2152820052
ATOM,2021-02-14,19.3948650213,20.2755986044,20.710930529,18.5291111738
ATOM,2021-02-15,22.9542806347,19.1269498866,24.7370401496,14.8610819807
ATOM,2021-02-16,24.1604862757,22.5034226699,26.5248855296,22.2659297293
ATOM,2021-02-17,23.5811834034,25.0973761896,25.8381063823,22.5076539121
ATOM,2021-02-18,23.1975883426,23.8513982236,24.9240709239,22.7851700251
ATOM,2021-02-19,22.3401486093,23.0858626293,23.535879707,21.5632055537
ATOM,2021-02-20,20.8718134516,22.8894936532,24.4723756846,20.5415070982
ATOM,2021-02-21,20.9840521737,21.6235694419,22.655452315,20.8390053749
ATOM,2021-02-22,20.766983203,21.589380739,21.6770044194,16.6533608822
ATOM,2021-02-23,19.2371097764,21.158657318,23.5124427985,15.1934780195
ATOM,2021-02-24,19.2697254178,20.2860151584,21.3807503752,18.7487839954
ATOM,2021-02-25,18.3941984953,19.5037919855,20.6245779274,17.7589950632
ATOM,2021-02-26,17.8112831577,17.7753669144,18.9807469567,16.1192305227
ATOM,2021-02-27,19.5512966863,18.8689290843,20.9767966691,18.6354932341
ATOM,2021-02-28,17.7928914968,19.1692065515,19.2592952416,16.5298751452
ATOM,2021-03-01,18.3864523735,17.6643529608,18.8579551106,17.5458238256
ATOM,2021-03-02,18.668834153,18.707785064,20.5137337303,18.0137744281
ATOM,2021-03-03,21.3838880071,18.8854391706,21.528121528,18.6948597444
ATOM,2021-03-04,18.9777280296,21.4518719753,21.8384643284,18.2029759567
ATOM,2021-03-05,18.9968725181,18.8604271674,19.4452790969,17.9602569072
ATOM,2021-03-06,18.9128830889,18.6936352425,19.0867734249,18.2318976668
