Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
MKR,2021-01-07,1093.0208454711,1037.8532869699,1193.3235303559,1002.8178915209
MKR,2021-01-08,1021.3106266432,1056.2396182332,1124.5026521378,953.1185739778
MKR,2021-01-09,1462.0259278773,1038.7593616209,1551.4574909511,1026.1839161333
MKR,2021-01-10,1552.6472183751,1600.0385643745,1988.192225494,1420.0084985431
MKR,2021-01-11,1284.9539050351,1486.1359403733,1495.5646664287,1078.3249910792
MKR,2021-01-12,1522.6936924116,1408.9080926595,1617.7028861721,1315.0384292401
MKR,2021-01-13,1545.827426475,1487.7533263032,1578.9106680565,1383.8396839761
MKR,2021-01-14,1535.1152562614,1545.9992554364,1720.231024733,1477.0153384783
MKR,2021-01-15,1477.7231830937,1604.2427646216,1641.0023657034,1339.2774038412
MKR,2021-01-16,1487.5728548474,1472.8526780402,1619.4109420933,1451.5811883972
MKR,2021-01-17,1472.7550896146,1483.4490998825,1514.2876869559,1420.5187331699
MKR,2021-01-18,1404.8094680848,1447.2431891269,1462.4377659899,1374.1356283858
MKR,2021-01-19,1441.9617222195,1422.5242076234,1533.7674860261,1400.0452967128
MKR,2021-01-20,1388.9302174307,1406.3541555516,1440.4359893479,1269.3876441982
MKR,2021-01-21,1152.1625639425,1416.012642512,1420.5805270673,1126.000043933
MKR,2021-01-22,1416.872321001,1153.3309901179,1444.7803932704,1065.4336786754
MKR,2021-01-23,1372.2373119955,1410.1623342705,1469.7134736532,1351.565600138
MKR,2021-01-24,1438.4660266671,1381.0144447787,1470.9265488317,1365.5506502784
MKR,2021-01-25,1356.8126223114,1458.7413075139,1525.7084883365,1340.4169996304
MKR,2021-01-26,1444.74535313,1366.0087767852,1446.2285007014,1302.3123191575
MKR,2021-01-27,1354.9778627786,1476.148949555,1478.298547529,1278.2199265871
MKR,2021-01-28,1430.5226390991,1329.7455284784,1449.3189860452,1303.9054714296
MKR,2021-01-29,1416.2965741349,1402.0008123756,1463.5039972418,1360.1676286148
MKR,2021-01-30,1585.8731083121,1404.6401722441,1635.8278776212,1391.0333799814
MKR,2021-01-31,1489.5281624677,1581.8817204921,1602.0317180652,1408.2259139034
MKR,2021-02-01,1475.7025829965,1481.9247549066,1518.1605420341,1421.3558557503
MKR,2021-02-02,1694.4232731357,1470.8881650225,1776.8368442823,1468.027853752
MKR,2021-02-03,1730.6905925504,1701.5203021909,1750.8954123143,1638.703082038
MKR,2021-02-04,2083.6993511154,1757.1139203318,2305.795864185,1652.8640230682
MKR,2021-02-05,2800.3319730271,2107.4457322748,3088.4258929103,2106.7126185998
MKR,2021-02-06,2636.9732432485,2687.0037258621,2838.7667484929,2310.2791847471
MKR,2021-02-07,2421.198521097,2524.822126707,2667.3081574573,2245.5755474479
MKR,2021-02-08,2534.8452972744,2477.0320328309,2718.9217216127,2410.1009688573
MKR,2021-02-09,2561.520622947,2494.5407455837,2623.0634225644,2442.9686320577
MKR,2021-02-10,2496.2393660314,2564.18936842,2714.9040122934,2247.5674495812
MKR,2021-02-11,2527.1163475224,2518.4556605997,2631.2098138119,2451.4937167298
MKR,2021-02-12,2721.6892963278,2546.2586169633,2835.7201148901,2512.0331889812
MKR,2021-02-13,2605.7309501498,2741.6885144723,2798.5972934145,2532.1566982635
MKR,2021-02-14,2546.8569756325,2594.0203714986,2674.4916523708,2479.3608989706
MKR,2021-02-15,2481.8268110663,2517.4194519407,2600.8234208811,2219.0535465043
MKR,2021-02-16,2462.7039949098,2465.4342340584,2592.0960785999,2415.8538349755
MKR,2021-02-17,2560.2636374147,2488.2540412032,2620.6228112769,2366.0707523099
MKR,2021-02-18,2615.289014013,2615.6990987892,2700.5299013234,2548.4432602116
MKR,2021-02-19,2534.6471599475,2626.2532288342,2678.1128060222,2515.1983364427
MKR,2021-02-20,2522.9905935832,2567.8549972277,3071.9281134341,2494.443455864
MKR,2021-02-21,2579.5967454403,2606.3612697115,2741.9811743403,2545.47951452
MKR,2021-02-22,2378.7227578077,2619.8578817568,2624.1879743768,2023.2613585224
MKR,2021-02-23,2189.1297880268,2376.2932578239,2390.132558256,1775.5285123155
MKR,2021-02-24,2191.665332184,2246.3131120226,2426.2127929415,2157.1359102953
MKR,2021-02-25,2089.1410623505,2237.7282972732,2336.0487383145,2049.7865194203
MKR,2021-02-26,1936.2973555548,2029.981425353,2129.6369116838,1891.2818929716
