Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
BAND,2020-11-11,6.0091693936,6.2628028539,6.3546652365,5.8945574603
BAND,2020-11-12,5.5209254595,5.933942239,5.9603553085,5.3698448758
BAND,2020-11-13,5.9056358354,5.5429669409,6.1673257236,5.5177385773
BAND,2020-11-14,5.7115700808,5.9262576294,6.0818384389,5.4517805344
BAND,2020-11-15,5.4250308721,5.700080066,5.9200649771,5.3106248307
BAND,2020-11-16,5.6817347855,5.5226467811,5.9674550766,5.380775622
BAND,2020-11-17,5.8691554519,5.6950844964,6.0482550146,5.6643768539
BAND,2020-11-18,5.8075000534,5.8189272489,5.8854101275,5.6256517695
BAND,2020-11-19,5.8331218911,5.9533861464,6.1586117042,5.6383451075
BAND,2020-11-20,6.165792506,5.8404613361,6.3796089155,5.8136787056
BAND,2020-11-21,7.1754623192,6.1732513115,7.3978269622,6.1050631105
BAND,2020-11-22,7.2049427552,7.2595254841,7.5292834619,6.3169717842
BAND,2020-11-23,7.3983641586,6.7918291099,7.4705220613,6.499182779
BAND,2020-11-24,7.0808365254,7.2893323735,7.9355337094,6.9717415429
BAND,2020-11-25,6.8167532749,7.2157302785,7.3993981134,6.8029466875
BAND,2020-11-26,5.9492750093,6.8001014099,7.050665365,5.4148561467
BAND,2020-11-27,5.7955307225,5.9925367521,6.2241262912,5.5108492058
BAND,2020-11-28,5.9461475938,5.7837734086,6.0534747843,5.5555088659
BAND,2020-11-29,6.0562310461,5.9203114897,6.2232528839,5.7635079981
BAND,2020-11-30,6.2215275396,6.1154388913,6.3417661128,6.0266070232
BAND,2020-12-01,6.0369019517,6.2324811475,6.5833016265,5.725621321
BAND,2020-12-02,6.4660071859,5.9380193886,6.510291226,5.875487497
BAND,2020-12-03,7.1155169262,6.526890104,7.2025479203,6.5179523854
BAND,2020-12-04,6.5091754477,7.2885124453,7.2924945956,6.4924278973
BAND,2020-12-05,6.7894015324,6.4220933319,6.8641909431,6.3141580617
BAND,2020-12-06,6.5699997246,6.9413171436,6.9758291588,6.5292816314
BAND,2020-12-07,7.3916537905,6.6903378624,7.6502376958,6.5837054667
BAND,2020-12-08,6.8089780552,7.4389274043,7.801826613,6.7586341016
BAND,2020-12-09,6.9856203841,6.6874943234,7.1268474155,6.0507751179
BAND,2020-12-10,6.487771107,6.9175234598,7.0146197789,6.2519388113
BAND,2020-12-11,6.1481142092,6.3950979436,6.4445407131,5.8008780891
BAND,2020-12-12,6.2789329314,6.0478964496,6.3960034648,6.0240408845
BAND,2020-12-13,6.3843653081,6.232540405,6.6847961495,6.1251371402
