Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
ZEC,2018-05-31,238.9383634897,244.3390968612,244.8016095631,237.1598597499
ZEC,2018-06-01,238.2950829039,240.5005961434,241.9857662344,234.0150415422
ZEC,2018-06-02,249.2217661131,239.3105653003,257.7357259598,236.5403996226
ZEC,2018-06-03,252.8590795099,249.4935469728,259.635757586,247.9918496432
ZEC,2018-06-04,234.6335003629,252.8589943498,255.3014623119,231.2038737297
ZEC,2018-06-05,238.9347998484,234.6335003629,241.8081977269,225.2851487473
ZEC,2018-06-06,235.1544195,237.672369,239.0315684864,227.43076
ZEC,2018-06-07,236.7693375,235.1544195,241.71875,231.74434756
ZEC,2018-06-08,235.51387065,236.7693375,239.1441706,230.38172704
ZEC,2018-06-09,229.44761784,235.51387065,240.24883616,227.85981288
ZEC,2018-06-10,198.65,229.44761784,229.44761784,195.8205952
ZEC,2018-06-11,204.352666802,194.0854762928,204.8281878587,193.3582290957
ZEC,2018-06-12,191.680126275,205.6981002767,212.4974989083,190.6656785845
ZEC,2018-06-13,182.6844222156,191.6800761969,199.1061234315,175.7308428727
ZEC,2018-06-14,196.686965227,182.3222135566,201.0967674633,181.9609333862
ZEC,2018-06-15,194.789067848,197.5444431263,199.5002460114,191.09696853
ZEC,2018-06-16,191.2059425283,194.7878728545,194.805717305,185.3355627269
ZEC,2018-06-17,187.2053028335,190.0695631418,191.7018216145,186.1695344963
ZEC,2018-06-18,194.7476963247,185.7825964627,201.3545624126,181.7118658538
ZEC,2018-06-19,197.4244781021,195.9699314992,198.9942827515,194.81525684
ZEC,2018-06-20,193.1791768356,197.4121468261,198.1035458716,190.1055659678
ZEC,2018-06-21,190.192559245,193.8463791123,196.271039348,188.8961679317
ZEC,2018-06-22,168.2848691029,190.1936958074,191.5838751407,163.5057004902
ZEC,2018-06-23,170.7732132902,166.9961036953,172.0422693368,164.2014624026
ZEC,2018-06-24,165.5937682586,170.3053779342,171.1884573251,154.3479983883
ZEC,2018-06-25,175.0775157457,165.8564890485,178.5964009948,163.1990034057
ZEC,2018-06-26,164.2038608986,175.1028279476,176.5889011792,163.8048669836
ZEC,2018-06-27,168.444546896,163.9968668025,168.8385516491,158.1364794339
ZEC,2018-06-28,157.7709069172,168.7480613209,169.8630574828,154.9439863186
ZEC,2018-06-29,162.4755458444,157.8091054523,163.3095998193,151.4329100454
ZEC,2018-06-30,168.8291345688,162.9473528325,175.5763607628,161.2844248338
ZEC,2018-07-01,170.2278530147,170.8456867498,173.1971080224,168.301495845
ZEC,2018-07-02,185.7657380837,170.5516499976,188.4736769962,164.6943226035
ZEC,2018-07-03,179.0797286619,185.6472326583,195.9826189505,179.0372913085
ZEC,2018-07-04,182.1000193243,178.9561828007,186.6256049099,175.2081359334
ZEC,2018-07-05,174.2352831033,182.1002874427,187.7314226127,171.9457030216
ZEC,2018-07-06,175.2246431344,174.5307784709,177.5655833154,164.7927332745
ZEC,2018-07-07,169.5665801745,174.451033855,176.8803638401,168.502773906
ZEC,2018-07-08,176.700374986,169.6421589727,177.3387362808,169.3398707829
ZEC,2018-07-09,168.3094562978,176.7006650043,176.7120273512,168.3001384251
ZEC,2018-07-10,160.912625292,168.309242343,168.5969313957,157.7771779416
ZEC,2018-07-11,157.3659349028,159.5043728375,162.899,153.92642792
ZEC,2018-07-12,151.0875458512,157.3657540419,161.685,150.3711449745
ZEC,2018-07-13,175.5771399,154.3480625,192.3152656546,153.9226588
ZEC,2018-07-14,171.7505462386,171.0753076755,178.7426507536,169.002518315
ZEC,2018-07-15,174.0292412499,171.7503100168,178.972135443,171.6625292574
