Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
BTG,2018-05-31,44.0209401023,45.317870012,45.4180719616,43.891172645
BTG,2018-06-01,43.8087839638,44.8313196283,45.2913197892,42.9739561591
BTG,2018-06-02,45.5763692421,44.047525487,45.9396148788,43.5626522961
BTG,2018-06-03,46.6008959722,45.5254332276,48.1010353495,44.9905304985
BTG,2018-06-04,44.7891843643,47.047363845,47.6778379068,43.3507102235
BTG,2018-06-05,45.8568831448,44.7891843643,46.3257445511,43.7285862358
BTG,2018-06-06,44.96163245,45.7185871,45.9632622787,43.9501251
BTG,2018-06-07,44.87456,44.96163245,45.91496,44.63158021
BTG,2018-06-08,43.59402974,44.87456,44.9982,43.12155552
BTG,2018-06-09,43.283625,43.59402974,44.22528,43.2012
BTG,2018-06-10,36.129906,43.283625,43.44056682,35.1398075
BTG,2018-06-11,36.9977169797,36.2758936726,37.0410143244,36.2237320099
BTG,2018-06-12,34.3979482424,37.5026747555,38.6685432269,34.2878764896
BTG,2018-06-13,32.7105806654,34.397820663,34.8702904516,31.2334184218
BTG,2018-06-14,34.3323139066,32.6673787166,35.0500135752,31.9407760285
BTG,2018-06-15,32.3719133046,34.2800617926,34.4456341024,32.2908880784
BTG,2018-06-16,32.592584885,32.3721063315,33.1704643028,31.8141470656
BTG,2018-06-17,31.9247042051,32.546403223,33.3199970929,31.7496488053
BTG,2018-06-18,31.9998398145,31.8471952249,33.1419847487,31.2738618456
BTG,2018-06-19,35.7484873798,32.0996692931,35.7717153642,31.8005078386
BTG,2018-06-20,46.0772509182,36.6347701035,46.0859809721,31.444616388
BTG,2018-06-21,62.1346409463,46.6491762909,65.1730839183,31.4249309662
BTG,2018-06-22,69.6987376403,62.1441690143,72.1205654602,30.7567009256
BTG,2018-06-23,83.0964553184,66.708255914,90.773546622,26.0505313421
BTG,2018-06-24,88.7850532563,83.1163649778,90.7753645449,23.0849880171
BTG,2018-06-25,25.7958331646,89.2128501598,99.9334989647,24.4663991663
BTG,2018-06-26,25.0152997465,25.7484187946,26.3537567682,24.7757826733
BTG,2018-06-27,24.8783663325,25.0496934483,25.0661165035,24.0114465929
BTG,2018-06-28,24.132600356,24.8838449589,25.1051783119,23.9904262548
BTG,2018-06-29,24.8463934267,24.126792568,25.1083195544,23.3142013466
BTG,2018-06-30,26.2828827978,24.8499270741,26.9315298792,24.5795252354
BTG,2018-07-01,27.2113241424,26.6828980899,27.6389400487,25.8681530105
BTG,2018-07-02,29.9916788202,27.1702841277,30.4920489247,26.6777986422
BTG,2018-07-03,28.5424921949,29.9968894968,31.3313043545,28.5255751523
BTG,2018-07-04,30.2270925275,28.9705130581,30.9164221112,27.9649448918
BTG,2018-07-05,28.7152285095,30.2272627251,30.6595246138,28.225223516
BTG,2018-07-06,29.80296,28.35326,33.8675919393,26.90636067
BTG,2018-07-07,31.6542188204,33.0172736622,33.9247422133,29.6227469169
BTG,2018-07-08,31.906705115,31.6540384909,32.4211992122,30.3597397441
