Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
DAI,2020-03-23,1.0484250219,1.0383076628,1.0859522339,1.0247516425
DAI,2020-03-24,1.0347781441,1.0484250219,1.0894531442,1.023333002
DAI,2020-03-25,1.029226608,1.0347781441,1.0851709052,1.0037319594
DAI,2020-03-26,1.0216318977,1.0258304926,1.0461470067,1.0107109822
DAI,2020-03-27,1.0201851667,1.0216318977,1.0324371495,1.0144455334
DAI,2020-03-28,1.0254808663,1.0201851667,1.0365007425,1.0091264872
DAI,2020-03-29,1.0263557221,1.0255121546,1.0284891113,1.014250714
DAI,2020-03-30,1.0173634778,1.0263557221,1.0381656457,1.0158694176
DAI,2020-03-31,1.0175592284,1.0173634778,1.022172791,1.0127654081
DAI,2020-04-01,1.0230132675,1.0175592284,1.0254098764,1.0143314126
DAI,2020-04-02,1.0164590892,1.0230132675,1.0379582552,1.0114006744
DAI,2020-04-03,1.015786085,1.0164590892,1.028225947,1.0012383995
DAI,2020-04-04,1.0110497025,1.015907773,1.0253482886,1.006947561
DAI,2020-04-05,1.0143867289,1.0112930419,1.0170209772,1.0043048417
DAI,2020-04-06,1.0162970213,1.0115297916,1.0173684985,1.0101444952
DAI,2020-04-07,1.0315033023,1.0162970213,1.032738879,1.000232876
DAI,2020-04-08,1.0206006419,1.0315033023,1.0404531231,1.0194812176
DAI,2020-04-09,1.0216405197,1.0206006419,1.0295761302,1.0188333087
DAI,2020-04-10,1.0166311159,1.0216405197,1.19114289,1.0033230052
DAI,2020-04-11,1.0271256727,1.0166311159,1.0288164115,1.0159391882
DAI,2020-04-12,1.0167988025,1.0271303227,1.0271369663,1.0146400226
DAI,2020-04-13,1.02343148,1.0168039794,1.0257209651,1.012861346
DAI,2020-04-14,1.0204099326,1.023459105,1.0258920585,1.0179428224
DAI,2020-04-15,1.0198372883,1.0204049635,1.0271200855,1.0150668608
DAI,2020-04-16,1.0214636603,1.0198372883,1.0404607289,1.0175790361
DAI,2020-04-17,1.0213045361,1.0214636603,1.0244041919,1.0164718569
DAI,2020-04-18,1.0171688974,1.0213045361,1.0386948539,1.014536117
DAI,2020-04-19,1.0121063679,1.0171688974,1.024969767,1.008680502
DAI,2020-04-20,1.0161693946,1.0121063679,1.0212328127,1.0032406499
DAI,2020-04-21,1.01616522,1.0161693946,1.0301521846,1.0106991804
DAI,2020-04-22,1.0167769138,1.01616522,1.0273206378,1.0103479233
DAI,2020-04-23,1.0177924629,1.0167769138,1.0362331097,1.0060675382
DAI,2020-04-24,1.0109380246,1.0177927036,1.0248989171,1.0095096806
DAI,2020-04-25,1.0113869207,1.0109380246,1.0195490011,1.0080288804
DAI,2020-04-26,1.0078075435,1.0113869207,1.0185651869,1.0077790436
DAI,2020-04-27,1.0138630668,1.0080472457,1.0151268447,1.0070458394
DAI,2020-04-28,1.0136667614,1.0138620168,1.0220144151,1.0084506739
DAI,2020-04-29,1.0127945701,1.0136667633,1.0531122038,1.0072387541
DAI,2020-04-30,1.0157580969,1.0127945701,1.0336399129,1.002759963
DAI,2020-05-01,1.0148017582,1.0157351499,1.0258951029,1.0084185359
DAI,2020-05-02,1.0142593671,1.0148017582,1.0197873616,1.0085705942
DAI,2020-05-03,1.0104789743,1.0142594198,1.0189158766,1.0074464738
DAI,2020-05-04,1.0071960523,1.0104789743,1.0184228988,1.0053391991
DAI,2020-05-05,1.004604435,1.0071960523,1.0091450261,1.003915306
DAI,2020-05-06,1.0050171103,1.004604435,1.0119847805,1.0034202478
DAI,2020-05-07,1.0046877474,1.005021931,1.0094668636,1.0002902192
DAI,2020-05-08,1.0054331687,1.0041538186,1.3705411231,1.001137723
DAI,2020-05-09,1.0070108441,1.0041641155,1.0094291895,1.0026268522
DAI,2020-05-10,1.0030804174,1.0070108441,1.0259866033,1.0027051744
DAI,2020-05-11,1.0082516686,1.0030804174,1.011929528,1.0020089027
DAI,2020-05-12,1.0057411673,1.0082396089,1.0095739313,1.0039478962
DAI,2020-05-13,1.0076221859,1.0058121826,1.009623288,1.0033679767
DAI,2020-05-14,1.0044455825,1.0076248672,1.0100670178,1.002201718
DAI,2020-05-15,1.006999431,1.0044455825,1.0099035167,1.0037742099
DAI,2020-05-16,1.0087610755,1.006999431,1.0208468089,1.0053552946
DAI,2020-05-17,1.0085314194,1.0087610755,1.0143367134,1.0054963757
DAI,2020-05-18,1.0051953768,1.0051997187,1.0060234358,1.0033546105
DAI,2020-05-19,1.0038627537,1.0052162797,1.0070949762,1.0016873138
DAI,2020-05-20,1.001859136,1.0038627006,1.0060630159,1.000396464
